"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnYrsLowCatch","ppnYrsHighCatch","ppnYrsEscGoal","ppnYrsCUsLower","ppnYrsCUsUpper","ppnMixedOpen","ppnSingleOpen","ppnYrsAllMixOpen","ppnCUUpper","ppnCULower","ppnCUEstUpper","ppnCUEstLower","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","ppnCUConstrained","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"divProd","TAM","TAM",2,"TAM",1,0.38244303520837,4.13442584777406,0.640333439341718,4.29374878884018,0.622136297634092,10.1224792856219,0.649355924464133,11.0261463703279,0.683224067714557,11.2298424059094,0.676185809552892,10.5857504429116,0.64527373292619,5.64411430789611,3.94027362557562,0.690374180402323,1.44848986011794,4.07340516586876,0.696916489972766,1.43489214904224,5.31763623645901,0.379418535053313,0.327875460716173,1,0.96,0,0.94,0.2,0.825,1,0.48,0.398888888888889,0.693333333333333,0.397777777777778,0.687777777777778,0,0.277777777777778,0,1,0.302222222222222,2.92579943932721,6.01874266872816,2.02718014856067
"divProd","TAM","TAM",2,"TAM",2,0.369145694805905,3.89306420163135,0.721625641174938,3.92255105352831,0.742461373782695,9.34644724114583,0.722596570097516,8.47243340721074,0.848794982793238,8.01814371779665,0.860280529288694,9.55465523274115,0.719018757213055,4.09832454593642,3.34104839533168,0.634823669125302,1.57524057251655,3.32823690482916,0.636136088086722,1.57199067735279,2.97977854205884,0.364018133188413,0.326800787860389,1,0.92,0,0.84,0.06,0.795,1,0.4,0.337777777777778,0.653333333333333,0.33,0.652222222222222,0.166666666666667,0.388888888888889,0,1,0.33,1.80984348413293,4.60412044745194,1.56984589104872
"divProd","TAM","TAM",2,"TAM",3,0.359852839521663,3.91451560973399,0.724392815964192,3.92152114750623,0.732557670990915,9.1815590497996,0.835667077598156,9.14579479238843,0.901505358653531,9.47010079944569,0.923488705972758,9.42561731500179,0.839952699474576,3.82667584032083,3.32402273424813,0.929325685139974,1.07604902779522,3.29702897443846,0.960894788141122,1.04069666350728,3.37111788580437,0.361770126707725,0.322192131014636,1,0.88,0,0.84,0.18,0.815,1,0.42,0.395555555555556,0.663333333333333,0.39,0.664444444444445,0.0555555555555556,0.5,0,1,0.341111111111111,1.72479511204445,3.97661807853597,1.54501715277687
"divProd","TAM","TAM",2,"TAM",4,0.378050048192632,5.37115627247915,0.639442315273209,5.05028901291003,0.653757026507813,12.3635915884541,0.645612875999604,10.375001284398,0.766304091802204,10.0102393797045,0.771461141584324,12.1106828470072,0.640255327771468,3.7398860846204,4.85382179700165,0.716217592843964,1.39622373143501,4.7906637254243,0.706632454472416,1.41516285258454,4.03029284118259,0.384162050627356,0.340894307384226,1,0.96,0,0.92,0.26,0.835,1,0.44,0.431111111111111,0.684444444444444,0.43,0.686666666666667,0.0555555555555556,0.444444444444444,0,1,0.254444444444444,3.18963525919237,6.89806001036361,2.72591361708428
"divProd","TAM","TAM",2,"TAM",5,0.365898528614533,4.71313064023692,0.552742531450476,4.75276505760466,0.60533008086252,11.5886757271856,0.568475960341385,12.8711507203721,0.769616023159575,12.3552965377347,0.767769428642365,11.7291854277048,0.571690748454896,4.52333730539722,4.52462067401082,0.614984339250507,1.62605766712485,4.53221900756427,0.591092777255683,1.69178179547851,3.45078684403484,0.364584072564874,0.335804536410041,1,0.96,0,0.94,0.34,0.86,1,0.52,0.467777777777778,0.715555555555556,0.462222222222222,0.717777777777778,0.0555555555555556,0.388888888888889,0,1,0.267777777777778,2.56816482802404,5.37244946864615,1.94790098922339
"divProd","TAM","TAM",2,"TAM",6,0.390903335440005,4.92624069503953,0.62394564643587,5.21407799079452,0.654069229866699,12.4370478183255,0.587839758788543,12.4456183230033,0.632511306797937,13.6132454205029,0.632168284211565,12.6038548551353,0.609576790110573,5.82311715660595,4.89425819660072,0.580966348636158,1.72127009137025,4.98080489260241,0.606756642529317,1.64810721450269,4.94754033172239,0.392860621059465,0.345984096750959,1,0.96,0,0.92,0.32,0.885,1,0.64,0.482222222222222,0.738888888888889,0.466666666666667,0.736666666666667,0.277777777777778,0.555555555555556,0,1,0.207777777777778,3.63187884990718,9.25231766158777,3.8726914665523
"divProd","TAM","TAM",2,"TAM",7,0.379738970787429,5.37947270735553,0.518203274238435,5.10647150464271,0.528663837015228,13.1784227163971,0.504831939713762,12.6909974733011,0.63351428331245,12.8405440656003,0.642597707732019,13.7152507067754,0.503393545306249,5.48593526994562,4.93644815655062,0.541925047697677,1.8452736300867,4.84888982161081,0.546352026797203,1.8303217540203,4.7001952995827,0.377270374074192,0.33201587718017,1,0.96,0,0.94,0.32,0.88,1,0.62,0.471111111111111,0.731111111111111,0.461111111111111,0.73,0.166666666666667,0.5,0,1,0.247777777777778,2.25988265120726,4.80104224183168,1.87361039177048
"divProd","TAM","TAM",2,"TAM",8,0.368042937740366,3.59889318264074,0.744245674092931,3.93115213751486,0.725854426879993,10.3640823902371,0.650985332185649,10.6634377991669,0.652513076773859,10.8857392756789,0.629085923124815,10.616073646619,0.643576538884616,2.91137471217023,3.71956297292264,0.611076695240224,1.63645579644775,3.65897255978133,0.614170712901804,1.62821179680687,2.70268639540591,0.378509928757382,0.339585101471593,1,0.88,0,0.88,0.14,0.78,1,0.34,0.37,0.656666666666667,0.377777777777778,0.657777777777778,0.0555555555555556,0.333333333333333,0,1,0.37,1.81153145914705,4.18718709688634,1.64554918980022
"divProd","TAM","TAM",2,"TAM",9,0.359407449332347,4.13357972325433,0.802246415498781,4.09164613574874,0.860487908737454,9.63614570803875,0.805143110515381,9.99372403172794,0.813281662383271,9.76358030727628,0.74218500953252,10.2078570689018,0.827879904015834,5.2137674573887,3.44772614176806,0.808876771450444,1.23628225620429,3.64386439554331,0.830071375138013,1.20471567861707,3.4305354853708,0.35912266104537,0.336212599650097,1,0.94,0,0.82,0.14,0.84,1,0.48,0.371111111111111,0.677777777777778,0.366666666666667,0.68,0.166666666666667,0.5,0,1,0.311111111111111,2.01945381449641,4.08564452151931,1.34745452903256
"divProd","TAM","TAM",2,"TAM",10,0.369430556836949,4.2799083085039,0.622147028249053,4.46544794575655,0.615539348427157,10.6036977285374,0.713495413009564,9.93580095973036,0.772570081865236,8.79550996044044,0.803493525955124,11.1475007160794,0.700932126526767,4.3863284356404,4.02146177007114,0.640409233168218,1.56150153403133,3.7671421020678,0.641713208665148,1.55832852822235,4.29053647589705,0.369663292259503,0.330836246106521,0.98,0.9,0,0.88,0.3,0.825,1,0.52,0.441111111111111,0.693333333333333,0.455555555555556,0.694444444444444,0.277777777777778,0.611111111111111,0,1,0.287777777777778,1.35792201071605,2.8466296514463,1.12862285726491
