"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnYrsLowCatch","ppnYrsHighCatch","ppnYrsEscGoal","ppnYrsCUsLower","ppnYrsCUsUpper","ppnMixedOpen","ppnSingleOpen","ppnYrsAllMixOpen","ppnCUUpper","ppnCULower","ppnCUEstUpper","ppnCUEstLower","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","ppnCUConstrained","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"lowProd","TAM","TAM",2,"TAM",1,0.354718109752623,2.0720628419283,0.716971293603276,2.13737578906269,0.695582577050329,4.14114784868513,0.782734582426454,4.02601932256008,0.822205519018916,4.31353631519981,0.813042497712868,4.39680392763642,0.778168368672201,3.06500843163369,1.35653641932744,0.895516745468564,1.11667370270867,1.43027141385865,0.924877060646958,1.08122478386532,2.38259923754911,0.342356958729225,0.286958697613454,0.86,0.58,0,0.38,0.04,0.535,1,0.08,0.223333333333333,0.507777777777778,0.222222222222222,0.497777777777778,0,0.222222222222222,0,1,0.645555555555556,2.21319981882518,4.22832299961851,1.29490357173838
"lowProd","TAM","TAM",2,"TAM",2,0.350595607562834,1.80790999848408,0.661079750965812,1.78683333802197,0.682969745424289,3.89311612699282,0.737413651605015,3.16422520468351,0.775578200239238,3.63526967049755,0.771354500243263,3.83039869956223,0.732252849394847,2.02640681772446,1.09382214672374,0.829266469055371,1.20588500477912,1.0940238170694,0.814643275920594,1.2275311532768,0.826380447795439,0.32600915103222,0.263908780525743,0.86,0.52,0,0.22,0,0.45,1,0.06,0.137777777777778,0.462222222222222,0.141111111111111,0.456666666666667,0,0.333333333333333,0,1,0.725555555555556,1.36957698229114,2.74855181977703,0.971879824822381
"lowProd","TAM","TAM",2,"TAM",3,0.354817125890326,1.37881508707022,0.957852360731263,1.4167040305549,0.98829783868864,2.94502885621949,0.991012885403835,2.71461244145203,1.01938882250471,2.65244257990677,1.06952586048333,3.15934021903079,1.02071254269999,1.41690780176106,1.01958818403374,1.12065456356452,0.892335633577623,1.00950096813648,1.1673231321803,0.856660827180067,1.03283427611621,0.343184756273268,0.285181385072,0.86,0.38,0,0.3,0,0.47,1,0.04,0.194444444444444,0.493333333333333,0.213333333333333,0.495555555555556,0,0.222222222222222,0,1,0.667777777777778,1.68133623711953,3.12206596391366,0.797619232569847
"lowProd","TAM","TAM",2,"TAM",4,0.358681274448041,2.29432891199197,0.612170027631865,2.49665084946501,0.602274801561112,5.55192422384021,0.645188978608972,4.48749730097158,0.738395550578914,4.57610749116444,0.722050165407957,5.63943737278299,0.637533760822694,1.98421602751116,1.90952480085499,0.712426333310903,1.40365389829519,1.93347066848929,0.703413822388064,1.42163825641787,1.42966699707965,0.360290513895915,0.299125446357053,0.92,0.7,0,0.58,0.06,0.675,1,0.2,0.261111111111111,0.563333333333333,0.262222222222222,0.555555555555556,0.0555555555555556,0.277777777777778,0,1,0.557777777777778,2.59354259806588,6.00864920891648,2.15261439348427
"lowProd","TAM","TAM",2,"TAM",5,0.347130016970427,2.19563171463883,0.660790734466331,2.2078205334238,0.678885057294011,4.72424149776075,0.65522914396442,4.98497923878717,0.828213758379879,4.82351307232083,0.819664350968522,4.74898357747758,0.650560661891633,1.70685806049383,1.52382938999739,0.692903098741095,1.44320324417203,1.59606976918045,0.679847066886353,1.47091904739683,1.44280528492444,0.347379020976011,0.297411012134999,0.98,0.74,0,0.74,0.04,0.655,1,0.16,0.256666666666667,0.573333333333333,0.253333333333333,0.57,0,0.333333333333333,0,1,0.557777777777778,1.56834886494326,3.30610490701501,1.18457488447342
"lowProd","TAM","TAM",2,"TAM",6,0.354000346855211,2.36384752353818,0.684604230278113,2.58176885072426,0.713024322359906,5.26882228203864,0.691629357274574,5.05699217908524,0.753237935158847,5.61568704676813,0.760506981479867,5.36524448763759,0.718318849436281,2.45150635905952,1.94839768771534,0.755759155292546,1.32317285605744,1.88876737689133,0.792571051173103,1.2617165344607,1.90222820109169,0.347773749809007,0.306000188323092,1,0.84,0,0.72,0.02,0.675,1,0.14,0.275555555555556,0.6,0.276666666666667,0.601111111111111,0.0555555555555556,0.277777777777778,0,1,0.563333333333333,2.76398478758341,6.21892035331961,2.14171161030969
"lowProd","TAM","TAM",2,"TAM",7,0.364325652150241,2.24640947795379,0.551505969816943,2.14738531865211,0.547350664417409,5.12594264772666,0.601640486432017,5.33105973711089,0.701807138614801,5.67402551650254,0.69374848026744,5.25213772824946,0.591252553439484,2.3995263644206,1.78997742380761,0.634351503936616,1.57641306719424,1.71937029854982,0.634181882320317,1.57683470291085,1.80494747615762,0.353629278135311,0.313099158577953,0.98,0.8,0,0.6,0.02,0.68,1,0.08,0.247777777777778,0.568888888888889,0.258888888888889,0.574444444444444,0,0.277777777777778,0,1,0.51,1.63236594230278,3.60560427684966,1.55589954649358
"lowProd","TAM","TAM",2,"TAM",8,0.364687023916956,1.80542091297907,0.742750816882233,1.86336698301376,0.71926645094804,3.84865545097648,0.780987265133658,3.85390355489629,0.767803234891042,4.17968905210319,0.749128723867749,3.90195963055247,0.773063684130384,1.46473977996471,1.38460958433359,0.828282018621869,1.20731825334545,1.3656301426549,0.831610460329901,1.20248607695879,1.0197085052542,0.349862889780918,0.293370873548555,0.84,0.6,0,0.26,0,0.52,1,0.04,0.191111111111111,0.504444444444444,0.2,0.51,0,0.277777777777778,0,1,0.678888888888889,1.08243702874728,2.41455681382094,0.882715982130564
"lowProd","TAM","TAM",2,"TAM",9,0.339088944883189,1.66157203839917,1.21660382696445,1.65929550448654,1.2608502940756,3.27800776304924,1.25140845736168,3.37831286022082,1.36885631608759,3.35560397467594,1.22156861787699,3.45214513870259,1.26950416874471,1.67058153826959,1.07469991402785,1.25664945477865,0.795766867360906,1.10820230656347,1.27754692316974,0.782750114194543,0.920902572563581,0.305884745614683,0.263691086233565,0.88,0.48,0,0.22,0.02,0.515,1,0.04,0.193333333333333,0.468888888888889,0.191111111111111,0.465555555555556,0.111111111111111,0.333333333333333,0,1,0.695555555555556,1.43470132659134,2.70700718114021,0.898975400694975
"lowProd","TAM","TAM",2,"TAM",10,0.365001544957078,1.72691393096325,0.738220107016388,1.87149982170352,0.728247566010999,3.85620137604893,0.800088494764331,3.75858702896705,0.870924853451557,3.28323135393961,0.899391073670224,3.83506882973006,0.797158898377217,1.74126533290742,1.40419852008805,0.730459692322015,1.36900093257871,1.46219572271775,0.73682823713061,1.35716840045958,1.56187442682609,0.356278434187587,0.288507893340391,0.88,0.6,0,0.38,0,0.49,1,0.04,0.236666666666667,0.497777777777778,0.241111111111111,0.502222222222222,0.166666666666667,0.444444444444444,0,1,0.665555555555556,0.993599939107801,2.10860324871435,0.839587127589689
