"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnYrsLowCatch","ppnYrsHighCatch","ppnYrsEscGoal","ppnYrsCUsLower","ppnYrsCUsUpper","ppnMixedOpen","ppnSingleOpen","ppnYrsAllMixOpen","ppnCUUpper","ppnCULower","ppnCUEstUpper","ppnCUEstLower","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","ppnCUConstrained","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"ref","TAM","TAM",1,"TAM",1,0.372535581888636,3.35138307326221,0.696916159792134,3.66109932811857,0.681187052329519,8.15314726258483,0.714162530554127,8.85809294760234,0.759054896780406,8.59736794452422,0.741934397474129,8.33746251728451,0.712571488296639,4.18288008502719,3.15429614270732,0.774844241093683,1.29058196081901,3.25510783165791,0.784618072100644,1.27450543845201,3.58381205181175,0.36866276659902,0.326074350935957,1,0.86,0,0.76,0.18,0.79,1,0.4,0.382222222222222,0.655555555555556,0.376666666666667,0.652222222222222,0,0.277777777777778,0,1,0.343333333333333,2.74886425964887,5.65418730003466,1.98350298348704
"ref","TAM","TAM",1,"TAM",2,0.365648010904682,3.15422824968716,0.783710994994841,3.22533103216503,0.796851354036329,7.60696718194196,0.796442437255732,5.85176528452708,0.95057932066224,6.7683559615007,0.947757006470552,7.39088977111517,0.78903419722395,2.85063309021468,2.37732862454619,0.685693130497623,1.45837832628464,2.3930639205641,0.681524604931076,1.46729845520564,1.76035675492999,0.348367714732712,0.314121244259513,0.98,0.9,0,0.76,0.06,0.75,1,0.26,0.33,0.607777777777778,0.333333333333333,0.603333333333333,0.166666666666667,0.444444444444444,0,1,0.446666666666667,1.75682283664939,4.46331012429302,1.54229234375037
"ref","TAM","TAM",1,"TAM",3,0.358045550706548,3.3700195150958,0.739337123284412,3.38597800175061,0.754481394009205,7.68417655656348,0.846127476670685,7.74521197132119,0.932766889133835,7.95268929718351,0.962559404555983,8.00765614428614,0.856771384430583,3.17167067980514,2.76089912495007,0.964679209206413,1.03661402718801,2.76042148918419,1.0043607998646,0.995658134143438,3.03897278355916,0.354399039691617,0.310082682586109,1,0.86,0,0.78,0.18,0.79,1,0.36,0.373333333333333,0.633333333333333,0.371111111111111,0.634444444444444,0.0555555555555556,0.5,0,1,0.397777777777778,1.69135518204171,3.89499515306455,1.51096817739844
"ref","TAM","TAM",1,"TAM",4,0.372799173644528,4.67629278500876,0.651326846186979,4.6077312007362,0.653814985219612,10.4766452140226,0.669501408055817,8.75821696620178,0.794341731796212,8.44712081638692,0.802037233087022,10.3894272573316,0.66348645180933,2.78051129666065,4.15083269808283,0.739772616656541,1.3517667151828,4.03667256203134,0.733827134237685,1.3627187566985,3.88579601674175,0.37868700739337,0.33077618797734,1,0.94,0,0.9,0.2,0.815,1,0.42,0.414444444444444,0.672222222222222,0.418888888888889,0.673333333333333,0.0555555555555556,0.388888888888889,0,1,0.306666666666667,3.18276307893772,6.74149631512384,2.67184593639346
"ref","TAM","TAM",1,"TAM",5,0.357143840971372,3.78313367212427,0.631402323494846,3.74599630799261,0.685208233659888,10.0024115229417,0.629275351509783,10.2127685708016,0.852660138684425,10.2883099283267,0.84465884354886,10.0695921054636,0.632182146281641,3.5209430722203,3.8371879690185,0.656442139424139,1.52336350752443,3.97088231209975,0.626249079625587,1.59680873399106,3.1595653078926,0.361682791599061,0.330487483370223,1,0.96,0,0.94,0.28,0.825,1,0.42,0.433333333333333,0.693333333333333,0.425555555555556,0.692222222222222,0.0555555555555556,0.388888888888889,0,1,0.301111111111111,2.44289722135438,5.13693543091945,1.89712285661398
"ref","TAM","TAM",1,"TAM",6,0.383271567927169,4.38406900543894,0.671132035139545,4.40034552147173,0.713735101114092,10.9711065632402,0.636350926449739,10.6218842443845,0.688015540624878,11.8470669481036,0.695093840637375,11.2577814382262,0.664248123025225,4.65838139538949,3.8894722918061,0.630771269887176,1.58536072858687,4.08734368962307,0.660310779643811,1.51443839905117,4.1421950844563,0.372949921504333,0.340507157715866,1,0.96,0,0.92,0.26,0.855,1,0.54,0.452222222222222,0.716666666666667,0.448888888888889,0.712222222222222,0.222222222222222,0.555555555555556,0,1,0.266666666666667,3.58860092079106,9.14220332143307,3.83392984563393
"ref","TAM","TAM",1,"TAM",7,0.373857296735988,4.33018839668779,0.547094133232378,4.25376492549276,0.555349169293126,10.9189988121563,0.540395275791647,11.0155098559694,0.681489744846224,11.253106175199,0.693724830942188,10.9248683661057,0.539529919697748,4.77940013263665,4.03941109719213,0.57310223632372,1.74488936985258,3.92719753939589,0.582786765896928,1.71589345969613,4.13582640847235,0.380971152004717,0.331340760571066,1,0.96,0,0.94,0.28,0.84,1,0.48,0.457777777777778,0.721111111111111,0.446666666666667,0.723333333333333,0.166666666666667,0.5,0,1,0.301111111111111,2.19431620088291,4.67416142363163,1.83632547276912
"ref","TAM","TAM",1,"TAM",8,0.365548773454525,3.20123401423984,0.794053563821696,3.23555749414771,0.770071580167818,8.02306756033688,0.700736629926514,8.09074946611166,0.72122955715071,8.20924827305788,0.684416036830018,8.32556895871595,0.690278063758862,2.67145874667218,3.26743078898399,0.66300028229819,1.50829498372708,3.13172446233719,0.66123662908636,1.512317914665,1.97177167985938,0.37861254679072,0.326005148334537,0.98,0.86,0,0.82,0.12,0.735,1,0.24,0.353333333333333,0.635555555555556,0.355555555555556,0.628888888888889,0.0555555555555556,0.444444444444444,0,1,0.45,1.74164979515066,4.14985900428888,1.62778155565033
"ref","TAM","TAM",1,"TAM",9,0.35442412454848,3.4580173757239,0.958459711390924,3.4742889296198,1.01996819901723,7.85427248419754,0.931906087157023,7.95590753144712,0.944761679295901,7.55711346472816,0.80386601857715,7.91192338217476,0.95644599869643,3.7202994449106,2.95776426769211,0.91729730641705,1.09015909346337,3.01611813171588,0.931718377990438,1.0732856876311,2.87436401183891,0.346597590050646,0.332370788383594,1,0.92,0,0.72,0.08,0.775,1,0.3,0.337777777777778,0.615555555555556,0.341111111111111,0.623333333333333,0.166666666666667,0.388888888888889,0,1,0.377777777777778,1.99491277740631,4.03668302436991,1.33224724286593
"ref","TAM","TAM",1,"TAM",10,0.364697511370209,3.26144228704108,0.667956742867901,3.46504467978349,0.667544698047686,7.96115707469541,0.779341410493886,7.78220906080078,0.853961420070168,7.04429762115882,0.900070536695921,8.44904258391982,0.766329287990768,3.63493045373728,3.13690750634423,0.678326963404003,1.4742153179077,3.04840478977118,0.671551798184701,1.48908841090611,3.38322977974761,0.358182217163021,0.31866210431919,0.98,0.88,0,0.8,0.16,0.775,1,0.38,0.405555555555556,0.646666666666667,0.41,0.644444444444444,0.277777777777778,0.611111111111111,0,1,0.381111111111111,1.33087745451838,2.8227943976108,1.1196346717437
