"manUnit","stkName","stk","model","domCycle","minER","cvER","usERScalar","canERScalar","tauCycAge","alpha","beta0","sigma","coef1","covarInit","mu_logCovar1","sig_logCovar1","min_logCovar","max_logCovar","aveGenTime","ageFirstRec","ageMaxRec","larkAlpha","larkBeta0","larkBeta1","larkBeta2","larkBeta3","larkSigma","meanRec2","meanRec3","meanRec4","meanRec5","meanRec6","medianRec","lowQRec","highQRec","meanDBE","sdDBE","medMA","meanForecast","sdForecast"
"IFCoho","Middle_Fraser",1,"rickerSurv",NA,0.005,0.228,1,1,1.1,2.0812994569376,4.33563202448571e-08,0.591941816100398,0.469742276583441,0.0119079437817671,-4.43054955688719,0.601011559196275,-5.914504,-2.701571,3,2,4,NA,NA,NA,NA,NA,NA,0,0.844390256634107,0.155609743365893,0,0,5019,4349,5562,NA,NA,NA,NA,NA
"IFCoho","Fraser_Canyon",2,"rickerSurv",NA,0.005,0.228,1,1,1,3.64581601723533,0.00043556164771148,0.608996721115293,0.469742276583441,0.0119079437817671,-4.43054955688719,0.601011559196275,-5.914504,-2.701571,3,2,4,NA,NA,NA,NA,NA,NA,0,0.844718452908639,0.155281547091361,0,0,2940,1926,5281,NA,NA,NA,NA,NA
"IFCoho","Lower_Thompson",3,"rickerSurv",NA,0.005,0.228,1,1,1,2.33924083124583,4.95519918409051e-05,0.700398466374651,0.469742276583441,0.0119079437817671,-4.43054955688719,0.601011559196275,-5.914504,-2.701571,3,2,4,NA,NA,NA,NA,NA,NA,0,0.816879120742877,0.183120879257123,0,0,6912,3369,9229,NA,NA,NA,NA,NA
"IFCoho","North_Thompson",4,"rickerSurv",NA,0.005,0.228,1,1,1.1,2.28665698892376,1.90378422730346e-05,0.674390068841215,0.469742276583441,0.0119079437817671,-4.43054955688719,0.601011559196275,-5.914504,-2.701571,3,2,4,NA,NA,NA,NA,NA,NA,0,0.876711846747596,0.123288153252404,0,0,11119,7640,18107,NA,NA,NA,NA,NA
"IFCoho","South_Thompson",5,"rickerSurv",NA,0.005,0.228,1,1,1,2.71118109532899,9.96516502593443e-05,0.726681508160122,0.469742276583441,0.0119079437817671,-4.43054955688719,0.601011559196275,-5.914504,-2.701571,3,2,4,NA,NA,NA,NA,NA,NA,0,0.828726861575207,0.171273138424793,0,0,6619,4110,12420,NA,NA,NA,NA,NA
