"stk","CU","muAlpha","alpha","beta0","sigmaAlpha","sigma"
1,"PrtI",1.20360446845713,1.02150818148407,2.23473586768291e-05,0.238749730601934,0.362356908140302
1,"PrtI",1.03898753541585,1.20528277977067,2.79865450340427e-05,0.527292595906352,0.377589119604967
1,"PrtI",1.09429168256892,1.00319961138892,1.63289591884307e-05,0.58173978014149,0.568026276594813
1,"PrtI",1.29158301918697,1.10421178794329,2.46972407358233e-05,0.182782879419106,0.330980076040049
1,"PrtI",1.17569557244073,1.56580787667301,3.34037894956774e-05,0.240494539054914,0.375453935058698
1,"PrtI",1.41668720859876,1.35876153401118,3.71799400623073e-05,0.259434241401287,0.294875283712695
1,"PrtI",1.26963171484291,1.37612372703744,3.13142730914286e-05,0.203683553559988,0.297676027078671
1,"PrtI",0.896241679029284,1.30146057602518,3.12620333023529e-05,0.479948479364112,0.229757269057189
1,"PrtI",1.34752121698498,1.37852061272539,3.07565559519438e-05,0.078445261940354,0.265127590288276
1,"PrtI",0.851619107454757,1.20286925439967,2.85027967140895e-05,0.429172121253636,0.249527856567252
1,"PrtI",1.17695045555284,1.33116089306476,2.94146486455597e-05,0.12824217648988,0.284324543191026
1,"PrtI",1.21728859118708,1.54254039422094,3.7609609108577e-05,0.556918073169152,0.359369559624453
1,"PrtI",1.38292874034396,1.43008925677667,3.00321337949586e-05,0.980468917241285,0.468123871560734
1,"PrtI",1.023324140297,1.38220147579497,3.21519818572267e-05,0.213602057455636,0.379948676259392
1,"PrtI",0.954606859243232,1.30726394963733,2.47946148465172e-05,0.116471006978607,0.359019948892463
1,"PrtI",1.37967835201113,1.20619930049201,2.08724697824607e-05,0.540932405645388,0.423528449877009
1,"PrtI",1.18444542719375,1.1661380147165,2.23887698726064e-05,0.16486552745418,0.411819053547399
1,"PrtI",1.65626476907124,1.50111202657673,3.00572557894802e-05,0.808755284175682,0.275549844728542
1,"PrtI",1.21973162459073,1.34164331667007,3.01988911936597e-05,0.0797053404110178,0.416373348935541
1,"PrtI",1.55357262970615,1.28447330872543,2.89949529700623e-05,1.03271273197926,0.385294888947072
1,"PrtI",0.66129526452903,1.25057649595889,2.64395084448987e-05,0.335916984674512,0.347387087160649
1,"PrtI",1.05093090363929,1.24268699985555,3.08968189807932e-05,0.262771210172945,0.343788821211238
1,"PrtI",0.683769889249651,1.20749788461691,2.59513174901858e-05,0.805248376048171,0.408811606818955
1,"PrtI",1.01697031739788,0.984621526359311,2.18500847010088e-05,0.273603272532308,0.342209938081144
1,"PrtI",1.20057144522412,1.2013356751212,2.81708110663453e-05,0.816941349931485,0.303731639728699
1,"PrtI",0.696133250806562,1.22548248121144,2.40781611099381e-05,0.86354905642879,0.303669811646105
1,"PrtI",0.998892037487413,1.3090749151017,3.10570916942965e-05,2.00672512141673,0.429079700793869
1,"PrtI",1.1837317828415,1.06419140583474,2.17949141481039e-05,0.219249507419775,0.370749829631562
1,"PrtI",1.8474218940758,1.25354262969665,2.67706115893571e-05,0.619835673184496,0.426610967452721
1,"PrtI",0.86105316620741,1.36547852158206,2.92140386627086e-05,0.319369813969706,0.289222391132043
1,"PrtI",1.10147877968013,1.32578083203736,3.32231952642846e-05,0.340408586906152,0.275111223876256
1,"PrtI",0.962585303718483,1.37715244845325,3.24729356032996e-05,0.331068609033545,0.382767016910958
1,"PrtI",0.848121361694324,1.15331668510689,2.65904524533974e-05,0.458367811219329,0.268780927159185
1,"PrtI",1.76459690940119,1.26488074389221,2.49621089680841e-05,0.255416790541059,0.256351942297268
1,"PrtI",1.32860304771603,1.08185057277013,2.53149375848705e-05,0.133783475439321,0.238865309763646
1,"PrtI",1.22922323461759,1.08904590118953,2.66434305997111e-05,0.438680699842051,0.399517120238884
1,"PrtI",1.12933681268837,1.22734658466474,2.68093149743141e-05,0.0737881195812176,0.582158887812779
1,"PrtI",1.09847087843298,1.02661034345473,2.21369760121653e-05,1.08674235804407,0.354818510311488
1,"PrtI",1.50194949543546,1.31501310996689,2.94906564802888e-05,0.187414449140433,0.419960832063813
1,"PrtI",0.986363453610167,1.33255218556667,2.75974908999784e-05,0.207527109200069,0.301331193017116
1,"PrtI",0.907245528827878,1.22775315661842,2.95617005932905e-05,0.2788715739586,0.293116122017385
1,"PrtI",0.830986042125069,1.13373185279571,2.36044703662816e-05,0.795556421479579,0.409946557774905
1,"PrtI",1.36985586594821,1.03479494955934,2.35741727211852e-05,0.24232486861776,0.359778218933391
1,"PrtI",1.36892292432912,1.16367735675804,2.6412125704291e-05,0.325221170691296,0.353450036004477
1,"PrtI",1.26154668726315,1.27430715455328,2.81962043484621e-05,0.245677479963901,0.513861224457658
1,"PrtI",1.58596189280669,1.16437110968233,2.90163577514178e-05,0.199340467591664,0.418094954730978
1,"PrtI",1.20645051749009,1.36985827773867,3.07194891049362e-05,0.15706394194281,0.399422165650601
1,"PrtI",0.617107386025833,1.07663190066277,2.69965648641195e-05,0.199039423357312,0.354336838106744
1,"PrtI",1.28492422406459,1.38841536996305,2.90736338602928e-05,0.528946881259053,0.273922203832346
1,"PrtI",1.28965646905148,1.12688649115433,2.19538987455194e-05,0.155816339481366,0.373973924110979
1,"PrtI",1.32289146124033,1.10349119982353,3.06598778001031e-05,0.513062723407175,0.495703869695046
1,"PrtI",1.29162896819843,1.21342825119545,2.59192471956666e-05,0.363888336917375,0.384059480833167
1,"PrtI",1.31443920242274,1.16145385527229,2.64488993642024e-05,0.153350378052631,0.293933468524459
1,"PrtI",1.33533673620213,1.11533367762642,2.39217975689983e-05,1.07513846229548,0.269318502752764
1,"PrtI",0.630913214606331,1.0855045158765,2.21104667490139e-05,1.64439255425879,0.296250878817099
1,"PrtI",1.11173618243083,1.28096140421004,2.90899853921213e-05,0.472414315636908,0.333304305605896
1,"PrtI",0.973265272513341,1.10848397494463,2.82043314663502e-05,0.138841047439455,0.297984310885779
1,"PrtI",1.14937455287205,1.33984873543662,2.98811978494697e-05,0.479340371902015,0.335709304230597
1,"PrtI",1.14036927911036,1.12369412184354,2.34884985986038e-05,0.400310514604961,0.326966308063809
1,"PrtI",1.06774766755788,1.29111351691929,3.16512804411967e-05,0.426133683506624,0.469927114959989
1,"PrtI",0.987893255419566,1.08683401559815,2.1622856824476e-05,0.373066331869152,0.485867148332742
1,"PrtI",1.0126932964441,0.969923592286848,1.88352638800627e-05,0.22907892351375,0.359052733016423
1,"PrtI",1.36864470368464,1.1493870851525,2.28687131040821e-05,0.587818534859492,0.374070989500372
1,"PrtI",1.60212222543556,1.27451055406044,2.3451325012279e-05,0.889163758541745,0.403977371465637
1,"PrtI",1.02430131530453,1.01979191522816,2.37460247094978e-05,1.81554057190597,0.387164784400661
1,"PrtI",1.47834273400075,1.54191047161766,3.93169742494993e-05,0.305457978297475,0.382171548157762
1,"PrtI",1.36586660013637,1.11547960803899,2.24163421371691e-05,0.301972022935338,0.247237126127896
1,"PrtI",1.42856057613316,1.30127211838964,2.82929225616333e-05,0.184069069723003,0.401247882555009
1,"PrtI",1.52118396533093,1.13606880587271,2.36540532576109e-05,0.327259826453267,0.302473055586898
1,"PrtI",0.891885346653842,1.21189081466354,3.10205139863116e-05,0.265475059078822,0.277878339836669
1,"PrtI",1.34101683925069,1.32458021474361,2.93637426925949e-05,0.284479639430085,0.300556293111654
1,"PrtI",1.05703783619393,1.06791557459047,1.94513688214765e-05,0.319733228125321,0.358382725083291
1,"PrtI",1.20730601876339,1.32069897939161,2.95368160160295e-05,0.178037151192397,0.252005707193213
1,"PrtI",1.00906303375755,1.07779489966072,2.63324888514192e-05,0.157113111305105,0.343369600348261
1,"PrtI",1.42115103204354,1.28256422280545,2.96378713968144e-05,0.366142701433668,0.320276148278775
1,"PrtI",0.916285707951303,1.4213810532011,2.96699198616228e-05,0.156693056274629,0.347104677867317
1,"PrtI",1.04228260567113,1.40161494881414,2.58641643564014e-05,0.449382060973406,0.29998596930446
1,"PrtI",1.66901262303072,1.33965525701294,2.86460023780113e-05,0.920843697559876,0.306529898704709
1,"PrtI",1.41221569018028,1.12072493303835,2.45413943796701e-05,0.586055613691753,0.48326470740469
1,"PrtI",1.31440131355596,1.38668357507264,3.10380782449506e-05,0.643641157333571,0.519937653805209
1,"PrtI",1.51442180653372,1.36843591142272,2.8928670829435e-05,0.447719692699988,0.290826689819967
1,"PrtI",0.657641671709522,1.02924800018055,2.0831713793751e-05,0.431065075417512,0.336551157717337
1,"PrtI",1.15472002537292,1.13774672382135,2.35191114985636e-05,0.329384032932977,0.401127211620144
1,"PrtI",1.18598107716725,1.51507580829003,3.23859632155255e-05,0.133015462180617,0.271692522883392
1,"PrtI",0.650870058650147,1.16959274713078,2.7832254182918e-05,0.223854009046742,0.329124539715374
1,"PrtI",1.43210463241543,1.32057143949067,3.12951435786562e-05,0.389790142728638,0.246939154688396
1,"PrtI",1.41497825679249,1.16275058008407,2.50841056168964e-05,0.473489706489441,0.474298992408809
1,"PrtI",1.38283188864228,1.2831303548276,2.96921650207747e-05,0.131662673670563,0.428640739857847
1,"PrtI",1.17007247687469,1.40723740562987,3.2463261825418e-05,0.665433393403519,0.286798235253003
1,"PrtI",0.741426279065093,1.41841022766349,3.00787855681662e-05,0.192161722630919,0.423761963409643
1,"PrtI",1.13916257158767,1.37470300611862,2.8226429143259e-05,0.0688266309989181,0.469614606247742
1,"PrtI",1.32280880050099,1.03683296821709,2.01080525626028e-05,0.368468297418607,0.289913748241891
1,"PrtI",1.04542585482046,1.31532935223711,3.49968853489313e-05,0.235854650295598,0.415601742396549
1,"PrtI",1.7240516507616,1.12932084835716,2.37211813640349e-05,0.461917643113768,0.357983044473201
1,"PrtI",1.15783001331818,1.3540746421883,3.00750282530933e-05,1.59334331080366,0.36677756629391
1,"PrtI",1.56714781839027,0.909372176445699,1.93727836722567e-05,0.851124167109219,0.30397651956955
1,"PrtI",1.00887573980221,1.13416172473228,2.41249110912006e-05,0.243401500967332,0.328513755393626
1,"PrtI",0.969641732821024,1.31688625793858,2.86007025585748e-05,1.96860449989725,0.232226829843796
1,"PrtI",1.48284125800485,1.25372571086163,3.06097567003067e-05,0.529545099724939,0.4655839551174
1,"PrtI",1.24108704988605,0.986454097275609,1.82435625383456e-05,0.322777791747003,0.489853885064284
1,"PrtI",1.38034051065527,1.37255270872353,3.26827560095884e-05,0.111170734200112,0.489930993236079
1,"PrtI",1.52694444739757,1.30879771382269,3.13861253856979e-05,1.03130251167107,0.30723369654602
1,"PrtI",0.818824376954201,1.47373488340587,3.53858089175343e-05,0.61176426991368,0.303694368751727
1,"PrtI",1.19279157188466,1.25560222943437,2.66597033987082e-05,0.144115618406929,0.320686007172912
1,"PrtI",1.34992719075285,1.38599550966796,3.59390805639898e-05,0.722328984732922,0.336373869468362
1,"PrtI",0.858318293581924,1.08780649966866,2.31512407138689e-05,0.671291686536218,0.311803334702847
1,"PrtI",1.15067610551332,1.27344057189032,2.65515509149926e-05,0.404149810090003,0.337808855488941
1,"PrtI",0.940400183878037,1.02444314580939,2.12697986800587e-05,0.261089253970892,0.338481231732766
1,"PrtI",1.5281214127466,1.3486614677767,3.23746581106313e-05,0.245498489833986,0.335379760195869
1,"PrtI",1.22334667501004,1.05935712348891,1.8894883197924e-05,0.764435029247432,0.406208639068062
1,"PrtI",1.16454624825404,1.23795864608603,2.8746505580448e-05,1.07865987318683,0.267412678564064
1,"PrtI",0.722595667431857,1.51024858753263,3.78598632461271e-05,1.72594947089044,0.242131027657799
1,"PrtI",0.819060502633007,1.3942488704453,3.42499083994492e-05,0.514778446422585,0.391445064429366
1,"PrtI",0.853041664288158,1.16385113892087,2.193465429151e-05,2.12403150706168,0.287850871396721
1,"PrtI",0.985157809456039,1.26513151857942,2.4675075067125e-05,0.742401831835455,0.302193229663505
1,"PrtI",1.81187074291321,1.31129911769467,3.03354097681592e-05,0.703661532579963,0.268100087801575
1,"PrtI",1.16996354469309,1.35098581183449,2.83450869891038e-05,0.185937689101092,0.271863852294007
1,"PrtI",1.27980289062637,1.1700331472537,2.45652739359005e-05,0.453480976964956,0.396774472913644
1,"PrtI",0.95247107691058,1.28669243085011,2.9363845064826e-05,0.266855017745397,0.373973725616698
1,"PrtI",0.343741467920047,1.11217130661368,2.45085683051777e-05,1.32378929060448,0.434136317214033
1,"PrtI",1.33834970380738,1.20979999786369,2.94418651538808e-05,0.198179702760744,0.318363380662411
1,"PrtI",1.1165319455891,1.30244491460983,3.1294185883525e-05,0.168709988871317,0.432840394820748
1,"PrtI",1.45994551023104,1.36401772910667,3.22664132856089e-05,0.2761201726726,0.356609707948513
1,"PrtI",0.929969738605083,0.982670299959423,1.86126005388448e-05,1.24566493582772,0.534100292309256
1,"PrtI",1.19911281037279,1.41692945756826,3.01564828241666e-05,0.168245066461978,0.329301036345857
1,"PrtI",1.10223586867121,1.17512064227784,2.54871757462374e-05,0.177895540171728,0.356138636588173
1,"PrtI",0.8334772932509,1.24633966592991,2.88288183348161e-05,0.351553201180592,0.303494844781927
1,"PrtI",1.21653519952451,1.45576860848387,3.56644304025817e-05,0.367362760192481,0.341905443446
1,"PrtI",1.28906082610048,1.6334818676252,4.00883562481801e-05,0.122103387514019,0.405323550637626
1,"PrtI",1.60172531280889,1.48523267948917,3.58537124837541e-05,0.215975737934249,0.358097464253133
1,"PrtI",1.05941931976152,1.41553271744856,2.80662332794589e-05,0.173585329103539,0.36192525136254
1,"PrtI",1.47116149942862,1.47049426237231,3.12057328178028e-05,0.177947635868691,0.370837407032321
1,"PrtI",1.3293382897875,1.37852622652712,3.15961988030571e-05,0.887118035417937,0.416508093609731
1,"PrtI",1.2149841540197,1.38972538698493,3.00680689525368e-05,0.599423576369294,0.324950882368268
1,"PrtI",1.25571337909822,1.06655399220549,2.51111883936498e-05,0.201715268465879,0.411724897632823
1,"PrtI",1.0653804735567,1.35388558042623,3.11014881728141e-05,0.329621235032898,0.339344684080245
1,"PrtI",1.09974601475402,1.21804155954945,2.79753340684975e-05,0.0734440861749976,0.422520704099049
1,"PrtI",1.45633037275428,1.30216256983528,2.46403097438836e-05,0.50112093110847,0.2248480200041
1,"PrtI",1.53993685790951,1.20785578276636,2.08303812822078e-05,0.301602758679481,0.260133133487304
1,"PrtI",1.54313865804349,1.3161112002383,3.00892869908766e-05,0.740765023293423,0.302743973949981
1,"PrtI",1.17828408955621,1.65089826542666,3.67592282396077e-05,0.379805320927923,0.305399296380593
1,"PrtI",1.13362907129213,1.34972084512268,3.09437328296745e-05,0.0961610519171345,0.248998411129723
1,"PrtI",1.26739082974253,1.21655918527838,2.82850673948173e-05,0.504877030410783,0.390256734925839
1,"PrtI",1.24903192096955,1.10611218748072,2.86002597039434e-05,0.142858263775756,0.421607951237957
1,"PrtI",1.38751663011875,1.12586581979807,2.69442281497152e-05,0.322026942271175,0.28870456863011
1,"PrtI",0.956232012379744,1.25056682679455,2.95876468274671e-05,0.255687021710802,0.282284044145263
1,"PrtI",1.17126833445674,1.08945277033144,2.00444055013211e-05,0.209985464279289,0.308217328569442
1,"PrtI",1.1941524968298,1.41622833812702,2.62382668815151e-05,0.38287669862554,0.33876245868877
1,"PrtI",1.18739623461779,1.42888357890524,3.12126551043278e-05,0.18047609052237,0.243845398976575
1,"PrtI",0.756257598780212,1.20555292184927,2.39321262232171e-05,0.132780439795702,0.332457760608457
1,"PrtI",1.47293915161762,1.34871532310143,2.98607662135196e-05,0.607214021821932,0.317793626237026
1,"PrtI",1.64581517271877,1.26292613916443,2.66264038525181e-05,0.170879489198056,0.288155232372565
1,"PrtI",1.01437289721682,1.30987394377463,2.84950822088499e-05,0.394057976465068,0.417576670929775
1,"PrtI",0.941851965196728,1.35660127149229,2.92501559752373e-05,0.627962584444392,0.403518576874906
1,"PrtI",0.929814019533855,1.08092505102851,2.11743418493645e-05,0.338107884408671,0.226177651127156
1,"PrtI",0.940213209111082,1.23460055174915,3.12559271683977e-05,0.58841801072773,0.333793270758944
1,"PrtI",0.853553236536405,1.27142698958554,2.98767550149984e-05,0.208373642891677,0.381738171940085
1,"PrtI",2.64385828631506,1.20924458147793,2.41506859815026e-05,1.96616914181207,0.330399659972449
1,"PrtI",0.845569392161111,1.44947432952608,3.51502729287265e-05,0.338030317723752,0.441346437624248
1,"PrtI",0.879694534814417,1.14794520786137,3.05769507680791e-05,0.268785898699165,0.437764325843155
1,"PrtI",1.12666964506119,1.25073253234105,2.79119122552416e-05,0.185429076161383,0.451231020038306
1,"PrtI",1.22880418456549,1.26350916273348,2.87282562613728e-05,0.172791431616156,0.554919362481355
1,"PrtI",1.32757726866218,1.15214764454014,2.23529188746978e-05,0.32820844481982,0.264767947772125
1,"PrtI",1.2782273420778,1.10522566007389,2.72449045186617e-05,0.411947177083363,0.34868063987643
1,"PrtI",1.3465867500296,1.13688661102808,2.59472007821567e-05,0.120031187607672,0.41852908213136
1,"PrtI",1.9561230078299,1.31399803265124,3.38665012296489e-05,0.586306020809697,0.276803890034844
1,"PrtI",1.20754153576943,1.60556710639927,4.20814085177013e-05,0.0896143430487936,0.364722536289847
1,"PrtI",1.07655884954879,1.23352563604692,2.74168090161363e-05,0.232472604865314,0.282508800762452
1,"PrtI",1.55975396776605,1.38346426048618,3.42412921714529e-05,0.141170207656946,0.241803757050217
1,"PrtI",1.27066465523543,1.46782507988309,3.13665592441625e-05,0.380657237008908,0.437317682998919
1,"PrtI",1.00214736316716,1.2593522542146,3.15836133260324e-05,0.581054733895108,0.247480498785243
1,"PrtI",0.638979322164215,1.03253497684307,2.22398091023689e-05,0.682252247285972,0.359651289002844
1,"PrtI",1.11795633017634,1.39788383164071,2.5322420179246e-05,0.258084336105473,0.386934612458557
1,"PrtI",1.55875519218155,1.33480524340705,3.21610871553716e-05,0.358200883319116,0.317755804346465
1,"PrtI",2.24504108074188,1.37159652588135,2.76242347527188e-05,0.904187686231171,0.331345293525484
1,"PrtI",2.00951937307866,1.25311060093542,2.9020900104906e-05,0.317551332040681,0.254870270337559
1,"PrtI",1.37394395909964,1.41651920060911,3.18850720354256e-05,0.26208184842884,0.499893994626434
1,"PrtI",0.735110955109012,1.31902319951493,3.20440262874352e-05,0.265523891331025,0.286986155282977
1,"PrtI",1.00078826148265,1.33608136428826,2.77205928755644e-05,0.364758573175548,0.328531374501698
1,"PrtI",1.2063495453657,1.13587686179296,2.21528735623958e-05,0.263955517135127,0.356097932879026
1,"PrtI",0.883073504180272,1.21986057019972,2.59218256834535e-05,0.574558163772154,0.291485346690913
1,"PrtI",1.35333922809841,1.3924302962395,2.51350012168206e-05,0.266204498700962,0.372675525934289
1,"PrtI",1.18249765676032,1.27407552317909,2.48168829627663e-05,0.207646323188118,0.391520267760577
1,"PrtI",0.830361180792134,1.13415485730185,2.74174058125634e-05,0.381041632199743,0.284622854474738
1,"PrtI",1.275249973566,1.28677751358804,2.51067959815287e-05,0.177283503445338,0.437217092629738
1,"PrtI",1.01284264002452,1.32788109950775,3.19329221632256e-05,0.199299562298629,0.441842433486775
1,"PrtI",1.32972996486666,1.08132559763024,2.20527005391238e-05,0.303886217023559,0.399139073128185
1,"PrtI",1.34185878528117,1.07165873638623,2.35303291477405e-05,0.139436423372969,0.265835544641018
1,"PrtI",1.69261891996301,1.45962711064332,3.60820459257281e-05,0.319097370177178,0.456460595515587
1,"PrtI",1.10565348123024,1.18592758976945,2.63702213013765e-05,1.23272715972167,0.225321611869705
1,"PrtI",1.50466478751105,0.944671106673276,1.3587283030644e-05,0.189950577443416,0.417840953490648
1,"PrtI",1.22872886538129,0.941661231208948,1.9744713111449e-05,0.376961229052148,0.327784481291587
1,"PrtI",1.84270780914391,1.44931402182073,3.62695906454222e-05,0.496962596032264,0.409934924759047
1,"PrtI",1.23748515641163,1.27325219037931,3.09612103513433e-05,0.196781081328649,0.33236805943277
1,"PrtI",1.04058798225146,1.32256433369,3.04723228087636e-05,0.405792162572052,0.564505247762092
1,"PrtI",0.699729231330085,1.12738852305518,2.55345616030129e-05,0.432688749550765,0.284294097038746
1,"PrtI",0.944975862474986,1.44805714697235,3.56741767161681e-05,0.628876096963731,0.346754866161425
1,"PrtI",1.33046225640277,1.1252954775765,2.61899526603981e-05,0.115516631250414,0.324906715287073
1,"PrtI",1.1698205607245,1.20650597185616,2.50063083027609e-05,0.144468723994717,0.352030475218502
1,"PrtI",0.991659748620815,1.34385591957433,2.92451769488097e-05,0.333543690951009,0.444763532854103
1,"PrtI",1.27800485664132,1.37074024830524,3.10492652402245e-05,1.27538409063575,0.332459892091796
1,"PrtI",0.967587076561379,1.10647800369271,2.67206007378802e-05,0.176098772836271,0.369227845051966
1,"PrtI",1.25310619747432,1.33031670371315,3.56224827762675e-05,0.165098483187793,0.383678948247517
1,"PrtI",0.884087520647979,1.08723493705327,1.96162191320298e-05,0.133566958284602,0.446382345845237
1,"PrtI",1.06487500592968,1.17281461141132,2.55778969900537e-05,0.188398175405328,0.329404363751557
1,"PrtI",1.23900218290244,1.2118987788587,2.87900207637739e-05,0.125214888497426,0.367549901031629
1,"PrtI",1.39210643136102,1.21633678436199,2.21764320930237e-05,0.355470348718463,0.348177728741646
1,"PrtI",1.15241900983885,1.34909720567675,2.91459359295922e-05,0.193984295178005,0.43516549468207
1,"PrtI",0.785006740739741,1.26038369857927,3.02647560541979e-05,0.706641618120501,0.267907112965811
1,"PrtI",1.41640453472918,1.38382841537965,2.72618522360565e-05,0.687042907902958,0.279349507373749
1,"PrtI",0.935787297958228,1.19559348481941,2.83005611461926e-05,0.220655162565804,0.335960476445158
1,"PrtI",1.52852681989019,1.32360948214634,3.33202823861382e-05,0.42314171934699,0.337286783387392
1,"PrtI",1.14580932744487,1.21805001551477,2.49705606775337e-05,0.381824645810622,0.377982389610413
1,"PrtI",1.6709749920156,1.03552647301422,1.66422661535796e-05,1.01354819565715,0.348142837730784
1,"PrtI",0.923782379795938,1.28136594774956,2.94967504486245e-05,0.228125076495687,0.297123965436531
1,"PrtI",0.742348405774495,1.21287086549599,2.51134301868604e-05,1.03751861760514,0.31275761913444
1,"PrtI",0.896936141039337,1.30686424752177,2.99023765425526e-05,0.455350822820021,0.415056223257949
1,"PrtI",0.998968052888059,1.15056488149285,2.52976601797281e-05,0.248330801400308,0.313467410209388
1,"PrtI",0.719279344691487,1.18023200363385,2.67150273792737e-05,0.204561763453042,0.344959234322645
1,"PrtI",1.18246765125105,1.12147613030646,2.24914934386997e-05,0.205316777734611,0.293654072979681
1,"PrtI",1.4695757615652,0.97477654495518,1.47690675958339e-05,0.167658751099289,0.429738009367104
1,"PrtI",-0.242641763227326,1.0652203430062,1.80236246870873e-05,3.27603197143901,0.346280941564198
1,"PrtI",1.34226471998177,1.23832897673612,2.85021103945365e-05,0.379407031564553,0.303127642512745
1,"PrtI",1.18033061417101,1.28769283491024,3.00355025837258e-05,0.103437834929745,0.265634778202339
1,"PrtI",0.949400550078516,1.10772811520421,2.40465983025775e-05,0.229302210888754,0.226097569172899
1,"PrtI",1.19580452412476,1.34124600553972,3.29731074778832e-05,0.373372189818652,0.252633677707256
1,"PrtI",1.08135129275705,1.09095661947219,2.32813720486907e-05,0.778341937927955,0.43107088811349
1,"PrtI",1.50292641556384,1.27188943066644,2.84970433349817e-05,0.272106571612194,0.322340857866076
1,"PrtI",1.0167863033171,1.14049504148923,2.83175233162034e-05,0.122224325052917,0.334037255744317
1,"PrtI",1.07447164616051,1.12695958390404,2.69426555765927e-05,0.463270153409392,0.400544560589914
1,"PrtI",1.30375224056406,1.30272457974759,3.25288517016248e-05,0.176989487049765,0.289053499390877
1,"PrtI",1.15298573783105,1.12754252693363,1.92430971468962e-05,0.164504204705539,0.45794229012731
1,"PrtI",1.98727496880605,1.17444561457939,2.93847899531528e-05,1.1304758311404,0.403821564495086
1,"PrtI",1.17963163662686,1.38642007693831,2.9823281997713e-05,0.65671410720587,0.348810328581027
1,"PrtI",1.59577888801108,1.28203444982505,2.57996559241305e-05,0.288242903114928,0.371221469062235
1,"PrtI",1.23274952927729,1.55118871040973,3.59754064551979e-05,0.378946544827871,0.352008120938543
1,"PrtI",1.17077070366184,1.19148542551874,2.68803013766824e-05,0.609145429144995,0.366125263063597
1,"PrtI",0.956522369713743,1.30303987599835,2.79677521328172e-05,1.19113302166076,0.286987916248399
1,"PrtI",1.25057502293217,1.21642267302112,3.01064496719564e-05,0.281625433368035,0.403416199296429
1,"PrtI",1.11662542936574,1.22679830347524,2.90481830446912e-05,0.231842584855201,0.276894611503394
1,"PrtI",0.573519318431131,1.07806098474018,1.73699575315758e-05,1.12762519545163,0.288773032900409
1,"PrtI",1.36720609553766,1.15518761266111,2.06488037062911e-05,0.238007104614032,0.537650729469807
1,"PrtI",1.28946534260402,1.28348752268639,2.86602345500316e-05,0.388892060446306,0.270246181029924
1,"PrtI",1.52377154367952,1.26751043361222,3.23230451379255e-05,0.235740105312841,0.34335798046376
1,"PrtI",0.940258365074502,1.25043199449574,2.78159087649165e-05,0.421069825270784,0.315343306396766
1,"PrtI",1.01194002224148,1.37396525752827,3.09373322190009e-05,0.322444427712338,0.447953633348486
1,"PrtI",1.3361702868239,1.58111855160813,3.43522473344784e-05,0.605878418259567,0.351496582012225
1,"PrtI",1.4582716540322,1.48804843153369,3.36067765945054e-05,1.41863366741529,0.272525784249884
1,"PrtI",1.27726999800328,1.24502146230875,2.63238082597311e-05,0.119380419084427,0.30938714579196
1,"PrtI",1.34015243477726,1.23316081140054,1.93751235785927e-05,0.503110053700626,0.547764403094458
1,"PrtI",1.14736325284502,1.36565963537302,4.17793101753294e-05,0.215739519843082,0.392171734835238
1,"PrtI",1.36862300990565,1.70528591005606,4.11515797115468e-05,0.321941928330607,0.46285014212687
1,"PrtI",1.05712030693537,1.20623532538015,2.46052013637988e-05,0.37562871658882,0.316331545188175
1,"PrtI",1.27956441801638,1.4956535168059,3.30645380900759e-05,0.145824503726031,0.343959572810415
1,"PrtI",1.29596812947524,1.40865861593853,3.28715267696784e-05,0.186287940862843,0.308627022861184
1,"PrtI",1.61851313883746,1.31585213040834,2.89273462186172e-05,0.407329594436513,0.303457365333353
1,"PrtI",1.12098040953727,1.49894935115648,3.78095671905262e-05,0.141849051129973,0.285855018608148
1,"PrtI",1.52201376649968,1.06570000119911,2.43164466596746e-05,0.712393347976351,0.391621330974973
1,"PrtI",1.7608557288324,1.26135124395478,2.63161437244991e-05,0.975978053793009,0.442146304751923
1,"PrtI",1.01910528523561,1.10489529259579,1.66186903091922e-05,0.525496633019726,0.39358029206899
1,"PrtI",1.59907507545537,1.3121491016512,2.38025348244503e-05,0.246653137298679,0.269958286792621
1,"PrtI",1.29615249625703,1.41407088724143,3.40279464853636e-05,0.231553830311252,0.31230313042766
1,"PrtI",1.40702476320001,1.18260181883439,2.73416215209567e-05,0.247668038108271,0.292025233623309
1,"PrtI",0.719041443428266,1.25503346935477,2.53476428399387e-05,0.609962906950192,0.368333435428343
1,"PrtI",0.862251824933062,1.46592043885054,3.19655646382604e-05,0.244710766836679,0.444166957717877
1,"PrtI",1.01388806436365,1.29474359798589,2.97182513042068e-05,0.162355959044668,0.418884032255383
1,"PrtI",1.3170760975494,1.22031744323528,2.48141665793769e-05,0.198951572395942,0.35092931953045
1,"PrtI",1.54678731152411,1.2737786343329,2.67486833966069e-05,0.49654761369047,0.446666625790336
1,"PrtI",1.1587248229544,1.43409726379623,3.15940932907236e-05,0.519824964790725,0.317533938641248
1,"PrtI",1.22609804040257,1.38980692139356,3.4030518137268e-05,0.151237891703547,0.377261724915461
1,"PrtI",1.73019269818497,1.53266215713666,4.06255495951582e-05,0.352954494945719,0.317728341272543
1,"PrtI",1.87557843281255,0.973088774011181,1.85144798058329e-05,1.53435573943321,0.413587768684613
1,"PrtI",0.822967343911143,0.973673209708314,2.22751769011985e-05,0.220593890499078,0.296488432545366
