stk,CU,muAlpha,alpha,beta0,sigmaAlpha,sigma
1,PrtI,0.883073504,1.21986057,2.59E-05,0.574558164,0.291485347
1,PrtI,1.353339228,1.392430296,2.51E-05,0.266204499,0.372675526
1,PrtI,1.182497657,1.274075523,2.48E-05,0.207646323,0.391520268
1,PrtI,0.830361181,1.134154857,2.74E-05,0.381041632,0.284622854
1,PrtI,1.275249974,1.286777514,2.51E-05,0.177283503,0.437217093
1,PrtI,1.01284264,1.3278811,3.19E-05,0.199299562,0.441842433
1,PrtI,1.329729965,1.081325598,2.21E-05,0.303886217,0.399139073
1,PrtI,1.341858785,1.071658736,2.35E-05,0.139436423,0.265835545
1,PrtI,1.69261892,1.459627111,3.61E-05,0.31909737,0.456460596
1,PrtI,1.105653481,1.18592759,2.64E-05,1.23272716,0.225321612
1,PrtI,1.504664788,0.944671107,1.36E-05,0.189950577,0.417840953
1,PrtI,1.228728865,0.941661231,1.97E-05,0.376961229,0.327784481
1,PrtI,1.842707809,1.449314022,3.63E-05,0.496962596,0.409934925
1,PrtI,1.237485156,1.27325219,3.10E-05,0.196781081,0.332368059
1,PrtI,1.040587982,1.322564334,3.05E-05,0.405792163,0.564505248
1,PrtI,0.699729231,1.127388523,2.55E-05,0.43268875,0.284294097
1,PrtI,0.944975862,1.448057147,3.57E-05,0.628876097,0.346754866
1,PrtI,1.330462256,1.125295478,2.62E-05,0.115516631,0.324906715
1,PrtI,1.169820561,1.206505972,2.50E-05,0.144468724,0.352030475
1,PrtI,0.991659749,1.34385592,2.92E-05,0.333543691,0.444763533
1,PrtI,1.278004857,1.370740248,3.10E-05,1.275384091,0.332459892
1,PrtI,0.967587077,1.106478004,2.67E-05,0.176098773,0.369227845
1,PrtI,1.253106197,1.330316704,3.56E-05,0.165098483,0.383678948
1,PrtI,0.884087521,1.087234937,1.96E-05,0.133566958,0.446382346
1,PrtI,1.064875006,1.172814611,2.56E-05,0.188398175,0.329404364
1,PrtI,1.239002183,1.211898779,2.88E-05,0.125214888,0.367549901
1,PrtI,1.392106431,1.216336784,2.22E-05,0.355470349,0.348177729
1,PrtI,1.15241901,1.349097206,2.91E-05,0.193984295,0.435165495
1,PrtI,0.785006741,1.260383699,3.03E-05,0.706641618,0.267907113
1,PrtI,1.416404535,1.383828415,2.73E-05,0.687042908,0.279349507
1,PrtI,0.935787298,1.195593485,2.83E-05,0.220655163,0.335960476
1,PrtI,1.52852682,1.323609482,3.33E-05,0.423141719,0.337286783
1,PrtI,1.145809327,1.218050016,2.50E-05,0.381824646,0.37798239
1,PrtI,1.670974992,1.035526473,1.66E-05,1.013548196,0.348142838
1,PrtI,0.92378238,1.281365948,2.95E-05,0.228125076,0.297123965
1,PrtI,0.742348406,1.212870865,2.51E-05,1.037518618,0.312757619
1,PrtI,0.896936141,1.306864248,2.99E-05,0.455350823,0.415056223
1,PrtI,0.998968053,1.150564881,2.53E-05,0.248330801,0.31346741
1,PrtI,0.719279345,1.180232004,2.67E-05,0.204561763,0.344959234
1,PrtI,1.182467651,1.12147613,2.25E-05,0.205316778,0.293654073
1,PrtI,1.469575762,0.974776545,1.48E-05,0.167658751,0.429738009
1,PrtI,-0.242641763,1.065220343,1.80E-05,3.276031971,0.346280942
1,PrtI,1.34226472,1.238328977,2.85E-05,0.379407032,0.303127643
1,PrtI,1.180330614,1.287692835,3.00E-05,0.103437835,0.265634778
1,PrtI,0.94940055,1.107728115,2.40E-05,0.229302211,0.226097569
1,PrtI,1.195804524,1.341246006,3.30E-05,0.37337219,0.252633678
1,PrtI,1.081351293,1.090956619,2.33E-05,0.778341938,0.431070888
1,PrtI,1.502926416,1.271889431,2.85E-05,0.272106572,0.322340858
1,PrtI,1.016786303,1.140495041,2.83E-05,0.122224325,0.334037256
1,PrtI,1.074471646,1.126959584,2.69E-05,0.463270153,0.400544561
1,PrtI,1.303752241,1.30272458,3.25E-05,0.176989487,0.289053499
1,PrtI,1.152985738,1.127542527,1.92E-05,0.164504205,0.45794229
1,PrtI,1.987274969,1.174445615,2.94E-05,1.130475831,0.403821564
1,PrtI,1.179631637,1.386420077,2.98E-05,0.656714107,0.348810329
1,PrtI,1.595778888,1.28203445,2.58E-05,0.288242903,0.371221469
1,PrtI,1.232749529,1.55118871,3.60E-05,0.378946545,0.352008121
1,PrtI,1.170770704,1.191485426,2.69E-05,0.609145429,0.366125263
1,PrtI,0.95652237,1.303039876,2.80E-05,1.191133022,0.286987916
1,PrtI,1.250575023,1.216422673,3.01E-05,0.281625433,0.403416199
1,PrtI,1.116625429,1.226798303,2.90E-05,0.231842585,0.276894612
1,PrtI,0.573519318,1.078060985,1.74E-05,1.127625195,0.288773033
1,PrtI,1.367206096,1.155187613,2.06E-05,0.238007105,0.537650729
1,PrtI,1.289465343,1.283487523,2.87E-05,0.38889206,0.270246181
1,PrtI,1.523771544,1.267510434,3.23E-05,0.235740105,0.34335798
1,PrtI,0.940258365,1.250431994,2.78E-05,0.421069825,0.315343306
1,PrtI,1.011940022,1.373965258,3.09E-05,0.322444428,0.447953633
1,PrtI,1.336170287,1.581118552,3.44E-05,0.605878418,0.351496582
1,PrtI,1.458271654,1.488048432,3.36E-05,1.418633667,0.272525784
1,PrtI,1.277269998,1.245021462,2.63E-05,0.119380419,0.309387146
1,PrtI,1.340152435,1.233160811,1.94E-05,0.503110054,0.547764403
1,PrtI,1.147363253,1.365659635,4.18E-05,0.21573952,0.392171735
1,PrtI,1.36862301,1.70528591,4.12E-05,0.321941928,0.462850142
1,PrtI,1.057120307,1.206235325,2.46E-05,0.375628717,0.316331545
1,PrtI,1.279564418,1.495653517,3.31E-05,0.145824504,0.343959573
1,PrtI,1.295968129,1.408658616,3.29E-05,0.186287941,0.308627023
1,PrtI,1.618513139,1.31585213,2.89E-05,0.407329594,0.303457365
1,PrtI,1.12098041,1.498949351,3.78E-05,0.141849051,0.285855019
1,PrtI,1.522013766,1.065700001,2.43E-05,0.712393348,0.391621331
1,PrtI,1.760855729,1.261351244,2.63E-05,0.975978054,0.442146305
1,PrtI,1.019105285,1.104895293,1.66E-05,0.525496633,0.393580292
1,PrtI,1.599075075,1.312149102,2.38E-05,0.246653137,0.269958287
1,PrtI,1.296152496,1.414070887,3.40E-05,0.23155383,0.31230313
1,PrtI,1.407024763,1.182601819,2.73E-05,0.247668038,0.292025234
1,PrtI,0.719041443,1.255033469,2.53E-05,0.609962907,0.368333435
1,PrtI,0.862251825,1.465920439,3.20E-05,0.244710767,0.444166958
1,PrtI,1.013888064,1.294743598,2.97E-05,0.162355959,0.418884032
1,PrtI,1.317076098,1.220317443,2.48E-05,0.198951572,0.35092932
1,PrtI,1.546787312,1.273778634,2.67E-05,0.496547614,0.446666626
1,PrtI,1.158724823,1.434097264,3.16E-05,0.519824965,0.317533939
1,PrtI,1.22609804,1.389806921,3.40E-05,0.151237892,0.377261725
1,PrtI,1.730192698,1.532662157,4.06E-05,0.352954495,0.317728341
1,PrtI,1.875578433,0.973088774,1.85E-05,1.534355739,0.413587769
1,PrtI,0.822967344,0.97367321,2.23E-05,0.22059389,0.296488433
1,PrtI,1.480767229,1.263042651,2.60E-05,0.188110521,0.395145591
1,PrtI,1.412244736,1.346569314,2.50E-05,0.165048903,0.325340556
1,PrtI,1.234946648,1.225905818,3.34E-05,0.144293813,0.411809756
1,PrtI,1.036126418,1.159918101,2.88E-05,0.363594916,0.27112062
1,PrtI,1.135543252,1.311334238,3.22E-05,0.103406928,0.368699275
1,PrtI,1.861024421,1.237376244,2.78E-05,0.425706707,0.433612725
1,PrtI,1.00665175,1.077723852,2.05E-05,0.574123151,0.473935573
1,PrtI,0.991469996,1.213253015,2.66E-05,0.434970523,0.269757035
1,PrtI,1.201493505,1.321519557,2.98E-05,0.653439598,0.305784759
1,PrtI,1.27155817,1.338514874,2.69E-05,0.586532088,0.463691947
1,PrtI,1.143846435,1.028678251,2.12E-05,0.106078707,0.373379083
1,PrtI,1.276981757,1.387191434,2.88E-05,0.277777845,0.341244165
1,PrtI,1.524807185,1.33584144,3.16E-05,0.223852391,0.353772393
1,PrtI,1.090891055,1.151750795,2.47E-05,0.149539505,0.301610451
1,PrtI,1.094714964,1.345030654,3.09E-05,0.721787493,0.300897125
1,PrtI,1.377718454,1.160821149,2.53E-05,0.166577812,0.442857753
1,PrtI,1.032503084,1.288169727,2.72E-05,0.693174184,0.369315206
1,PrtI,1.494418526,1.282844166,2.45E-05,0.589393122,0.303734149
1,PrtI,1.3763816,0.920994749,1.74E-05,0.361955365,0.311093372
1,PrtI,1.505503856,1.499584921,3.46E-05,0.241027418,0.287832902
1,PrtI,1.460097401,1.236527799,2.87E-05,0.685717365,0.258654357
1,PrtI,0.85178692,0.881225787,1.92E-05,0.332519198,0.237926865
1,PrtI,1.46773071,1.203966601,2.71E-05,0.28669657,0.297830239
1,PrtI,1.627719211,1.203752907,2.85E-05,0.349832972,0.27860071
1,PrtI,1.283706909,1.35258751,3.17E-05,0.248203246,0.349868746
1,PrtI,0.594549142,1.440049451,2.74E-05,0.444425357,0.372650021
1,PrtI,1.190146248,1.226040842,2.44E-05,0.172846512,0.346592731
1,PrtI,1.631238028,1.506133635,3.82E-05,0.424956841,0.36551418
1,PrtI,1.175071612,1.309840186,3.03E-05,0.096692009,0.319732989
1,PrtI,1.27260646,1.551070882,3.92E-05,0.633609116,0.371369029
1,PrtI,1.459654814,1.314225682,2.73E-05,0.75807574,0.229111648
1,PrtI,1.395166984,1.27725077,2.82E-05,0.141680159,0.282474689
1,PrtI,0.803241588,0.927749807,1.66E-05,0.35102038,0.332808236
1,PrtI,1.512492014,1.147603067,2.14E-05,0.35575354,0.340386182
1,PrtI,1.048222715,1.3539924,3.11E-05,0.064160382,0.226322995
1,PrtI,1.602588474,1.278479103,2.59E-05,0.773805096,0.275592791
1,PrtI,0.796997177,1.326443611,3.11E-05,0.595948144,0.378638998
1,PrtI,0.962814402,1.129969177,2.55E-05,0.210183152,0.486133081
1,PrtI,0.97425066,1.213948265,2.40E-05,0.142274104,0.243904016
1,PrtI,1.017776041,1.290905498,3.16E-05,0.236940814,0.431361138
1,PrtI,1.375321516,1.395861612,3.06E-05,0.164965782,0.368809771
1,PrtI,1.112069788,1.517155999,3.50E-05,0.157651272,0.403739038
1,PrtI,1.589961762,1.082921701,2.60E-05,0.406183444,0.385243385
1,PrtI,1.327271987,1.533762617,3.33E-05,0.341835439,0.250304754
1,PrtI,1.183864976,1.114340666,2.63E-05,0.132159962,0.402915355
1,PrtI,1.359563862,1.295315034,3.00E-05,0.276402246,0.312548635
1,PrtI,1.036691839,1.292421298,2.38E-05,0.776631889,0.360004977
1,PrtI,1.198114772,0.980316509,1.68E-05,0.385714337,0.458789544
1,PrtI,1.557411936,1.356889248,2.84E-05,0.278069861,0.348188522
1,PrtI,0.947177214,1.237777716,2.54E-05,1.314330256,0.270507434
1,PrtI,0.988769673,1.262677499,2.86E-05,0.924249977,0.256821789
1,PrtI,1.243254067,1.479706941,3.93E-05,0.146852779,0.431528166
1,PrtI,0.963777663,1.245082585,3.23E-05,0.590798115,0.267864787
1,PrtI,1.597927324,1.343197721,2.65E-05,0.471714168,0.250585806
1,PrtI,1.314278135,1.269788252,2.79E-05,0.227700822,0.490605475
1,PrtI,0.775743188,0.894768354,1.84E-05,0.227451404,0.464298602
1,PrtI,1.21478722,1.094899209,1.93E-05,0.732637823,0.270995915
1,PrtI,1.077704631,0.863747951,1.90E-05,0.165006256,0.309994852
1,PrtI,1.216410598,0.890945677,1.58E-05,0.284997801,0.323736504
1,PrtI,1.339773544,1.142930382,2.37E-05,0.203295671,0.374114386
1,PrtI,1.365211245,1.183107982,2.80E-05,0.094718525,0.346056406
1,PrtI,1.251708467,1.30966068,3.17E-05,0.281715099,0.448179108
1,PrtI,0.893477543,1.118474206,2.78E-05,0.197158525,0.460715015
1,PrtI,1.129650915,1.08125971,2.22E-05,0.183511006,0.351418724
1,PrtI,1.266342288,1.260758505,2.70E-05,0.121545676,0.311197604
1,PrtI,0.987095069,1.24708486,2.71E-05,0.327723818,0.338566123
1,PrtI,1.056449367,1.322942167,2.63E-05,0.219070908,0.568285089
1,PrtI,1.327162175,1.387283851,3.18E-05,0.188982913,0.436646704
1,PrtI,0.963229887,1.357077563,3.22E-05,0.321886809,0.400474841
1,PrtI,1.478326144,1.242003945,2.62E-05,0.225591508,0.361808931
1,PrtI,1.542362867,1.159416694,2.02E-05,0.297896232,0.386502489
1,PrtI,1.808487795,1.458242373,3.24E-05,1.405252914,0.240598224
1,PrtI,1.87760318,1.519641431,3.72E-05,0.360449595,0.379824225
1,PrtI,1.279916259,1.205960875,3.02E-05,0.192297135,0.273202121
1,PrtI,1.380973355,1.306879664,3.13E-05,0.203975657,0.290011387
1,PrtI,1.069822701,1.234333966,3.12E-05,0.144692289,0.369111469
1,PrtI,1.14157759,1.175693964,3.02E-05,0.155721064,0.294472931
1,PrtI,1.322799364,1.228570428,3.02E-05,0.116387275,0.335110254
1,PrtI,1.013809186,1.320710102,2.50E-05,0.358742132,0.448554041
1,PrtI,1.031267685,0.854753668,1.66E-05,0.291156159,0.495757033
1,PrtI,1.532269935,1.317438404,2.58E-05,1.076955625,0.349513592
1,PrtI,1.269136275,1.284328685,3.02E-05,0.253733592,0.325769615
1,PrtI,1.214669578,1.524001468,3.79E-05,0.228121616,0.702017161
1,PrtI,0.836469571,1.154757185,2.44E-05,0.451820385,0.246199619
1,PrtI,1.654175601,1.471499824,3.37E-05,0.683881805,0.246362676
1,PrtI,1.318420148,1.221443928,2.34E-05,0.463091278,0.338837788
1,PrtI,1.002662495,1.60649821,3.58E-05,0.305000542,0.290837006
1,PrtI,0.4753713,1.067918989,2.22E-05,0.353041964,0.295585045
1,PrtI,1.399121337,1.542137671,3.57E-05,0.201685745,0.380431568
1,PrtI,1.064911811,1.353288222,3.09E-05,0.439152128,0.308003926
1,PrtI,1.302437925,1.328401257,3.04E-05,0.389789598,0.306541179
1,PrtI,1.44353401,1.397526498,3.42E-05,0.231550807,0.254965838
1,PrtI,0.904410008,1.372014483,2.74E-05,0.274542433,0.320068977
1,PrtI,1.307566279,1.365026727,2.92E-05,0.221747118,0.335666297
1,PrtI,1.63147081,0.912692501,1.86E-05,0.319840984,0.352332038
1,PrtI,1.074667502,1.140897399,2.57E-05,0.227993669,0.461466914
1,PrtI,1.124455247,1.480993272,3.05E-05,0.135861191,0.533849351
1,PrtI,1.148068485,1.414156958,3.27E-05,0.119823393,0.377662953
1,PrtI,1.333143117,1.276741431,2.68E-05,0.498204569,0.313820917
1,PrtI,0.751474235,1.108051006,2.12E-05,0.251473477,0.360177321
1,PrtI,1.343251099,1.338958768,3.39E-05,0.941713481,0.348752128
1,PrtI,1.268437301,1.351937164,3.46E-05,0.197507154,0.386475594
1,PrtI,1.133699726,1.291459733,3.52E-05,0.378202462,0.297957067
1,PrtI,1.601590391,1.533578813,3.26E-05,1.126560381,0.47529144
1,PrtI,1.331617952,1.299969291,2.66E-05,0.515385346,0.303101323
1,PrtI,1.181878085,1.351467388,2.98E-05,0.18483947,0.284009965
1,PrtI,1.397385575,1.394159001,3.81E-05,0.336551972,0.489213538
1,PrtI,1.191242715,1.374812862,3.19E-05,0.460036966,0.295818293
1,PrtI,1.072673093,1.227512833,2.62E-05,0.476033372,0.342394161
1,PrtI,1.153402149,1.044845675,2.11E-05,0.188877912,0.34674789
1,PrtI,1.028526715,1.221445913,2.98E-05,0.241184671,0.328673171
1,PrtI,0.775876596,1.19984678,3.33E-05,0.478873193,0.353543875
1,PrtI,0.888747957,1.363061586,3.39E-05,0.17600958,0.332752045
1,PrtI,0.796755015,1.373152979,3.04E-05,0.425876913,0.29644804
1,PrtI,0.818912096,1.210722749,2.59E-05,0.162552649,0.415282308
1,PrtI,0.79430284,1.213125186,2.79E-05,0.262445355,0.393369746
1,PrtI,0.974133634,1.225213653,2.14E-05,0.386780114,0.348435193
1,PrtI,1.148640725,1.167804053,2.86E-05,0.227515075,0.316882509
1,PrtI,0.673049984,1.352857748,3.39E-05,0.447010016,0.263963069
1,PrtI,1.283429715,1.215985456,2.87E-05,0.484795041,0.453761451
1,PrtI,1.105942194,1.320017013,3.28E-05,0.222200588,0.360895689
1,PrtI,0.307755572,1.297553809,2.85E-05,0.825993527,0.251647325
1,PrtI,1.167476825,1.27541181,2.89E-05,1.131307208,0.278234686
1,PrtI,1.143590454,1.216242509,2.44E-05,0.899936024,0.414928261
1,PrtI,1.23190694,1.076658642,2.37E-05,0.432790065,0.347365101
1,PrtI,0.894337081,1.340313775,3.14E-05,1.015942954,0.348486511
1,PrtI,1.457355913,1.482539537,3.52E-05,0.147069916,0.363523604
1,PrtI,1.417714017,1.505944183,3.53E-05,0.212321421,0.432707934
1,PrtI,0.997503939,1.342235215,2.96E-05,0.179066482,0.381424612
1,PrtI,1.301518016,1.317440452,2.82E-05,0.282224869,0.321021581
1,PrtI,1.073171413,1.063065481,2.14E-05,0.195969269,0.435795647
1,PrtI,0.577350568,1.069861861,2.02E-05,0.519406452,0.359325039
1,PrtI,1.014127616,1.282496342,2.83E-05,0.123425567,0.311094995
1,PrtI,1.22724719,1.090051978,2.56E-05,0.177471878,0.390466337
1,PrtI,1.303640184,1.310988677,2.69E-05,0.135298628,0.352716052
1,PrtI,1.085425705,1.346160271,3.38E-05,0.176085453,0.277470237
1,PrtI,1.251596305,1.185182541,2.34E-05,0.193859081,0.285897753
1,PrtI,1.233545419,1.115612787,2.77E-05,0.20295487,0.512119214
1,PrtI,1.096286021,1.343922909,3.08E-05,0.179750855,0.309698782
1,PrtI,1.250562503,1.195818306,2.33E-05,0.143363533,0.419024077
1,PrtI,1.158707921,1.196853082,2.42E-05,0.185453072,0.335258871
1,PrtI,0.91596622,1.151837499,2.40E-05,0.206343359,0.32922673
1,PrtI,1.351293519,1.216413161,2.73E-05,0.119280209,0.291554174
1,PrtI,1.538649592,1.214539128,2.84E-05,0.380045984,0.31475446
1,PrtI,0.781066406,1.271501436,3.15E-05,0.606825538,0.359708624
1,PrtI,0.728313385,1.230135743,2.80E-05,0.289299381,0.270991033
1,PrtI,1.07869152,1.403127769,3.10E-05,0.11759253,0.275250713
1,PrtI,1.194168957,1.368374482,2.83E-05,0.656365109,0.327474866
1,PrtI,1.566012442,1.321478129,3.15E-05,0.694308206,0.33803937
1,PrtI,0.955670149,1.169892889,2.64E-05,0.135284138,0.354627593
1,PrtI,1.309818537,1.241677061,2.64E-05,0.253741209,0.500400604
1,PrtI,1.007133402,1.343155324,3.04E-05,0.202447883,0.334835676
1,PrtI,1.026521445,1.178650711,2.24E-05,0.166958864,0.451789383
1,PrtI,0.983034134,1.211006957,2.53E-05,0.299752497,0.458533815
1,PrtI,1.086589288,1.46730761,3.67E-05,0.253845832,0.451790427
1,PrtI,1.121467473,1.360438459,3.26E-05,0.504246532,0.229364165
1,PrtI,1.016552958,1.30375233,3.15E-05,0.341408522,0.304706195
1,PrtI,0.645245068,1.418427211,3.11E-05,0.913413252,0.255062028
1,PrtI,1.103700913,1.269350051,2.71E-05,0.200750653,0.335867669
1,PrtI,0.984577721,1.21988003,2.73E-05,0.454968935,0.293115616
1,PrtI,1.080943807,1.171473564,2.02E-05,0.238597217,0.305854235
1,PrtI,1.303811472,1.355517905,3.20E-05,0.305632552,0.356098734
1,PrtI,1.014136151,1.135768475,1.83E-05,0.148839559,0.407621596
1,PrtI,1.352787561,1.293816724,3.82E-05,0.196587045,0.489885607
1,PrtI,1.317248642,1.287764948,3.11E-05,0.341307046,0.365860657
1,PrtI,1.103182509,1.268914772,2.40E-05,0.296591326,0.304714709
1,PrtI,0.936900921,1.447895693,3.36E-05,0.219764474,0.442637218
1,PrtI,0.978136309,1.164331306,2.71E-05,0.27227704,0.397072663
1,PrtI,1.47942347,0.959172102,2.08E-05,0.396203171,0.282949819
1,PrtI,1.258555619,1.162141427,2.21E-05,0.315111338,0.4128937
1,PrtI,0.533257633,1.360728952,2.86E-05,0.338945847,0.28593298
1,PrtI,1.068386553,1.217196168,2.82E-05,0.17573064,0.247933867
1,PrtI,1.159735473,1.027114983,2.57E-05,0.255894956,0.402221736
1,PrtI,1.135566949,1.101609246,2.33E-05,0.103961182,0.367759295
1,PrtI,1.256056981,1.091001153,2.63E-05,0.129810268,0.249346192
1,PrtI,1.0392147,1.093644151,2.15E-05,0.482881875,0.31819403
1,PrtI,1.261261656,1.481906328,3.21E-05,0.148959842,0.257739595
1,PrtI,1.405808699,0.986921675,1.80E-05,0.248523539,0.350111427
1,PrtI,1.529482125,1.234995418,2.94E-05,0.407766077,0.372031892
2,LwrN,1.518528121,1.37960943,7.31E-05,0.255491385,0.27112062
2,LwrN,1.206281759,1.234995418,4.92E-05,0.39423318,0.58627769
2,LwrN,1.058947643,1.282844166,6.20E-05,0.375685414,0.39951712
2,LwrN,1.328894519,1.106112187,9.84E-05,0.279207522,0.830850422
2,LwrN,1.4217432,1.18592759,7.38E-05,0.285756997,0.314661768
2,LwrN,1.033834771,1.340313775,5.35E-05,0.392936675,0.381738172
2,LwrN,0.69192776,1.472380448,4.92E-05,0.649459683,0.291485347
2,LwrN,1.66853702,1.155187613,1.85E-05,0.677170205,0.5072973
2,LwrN,0.682166328,1.308797714,5.27E-05,0.81664878,0.853167117
2,LwrN,0.801199545,1.315489437,6.20E-05,0.168693743,0.369056641
2,LwrN,1.295058861,1.389339851,5.43E-05,1.273520801,0.750431709
2,LwrN,1.405886389,1.336000646,6.25E-05,0.272826842,0.282624849
2,LwrN,1.511203365,0.930359594,5.43E-05,0.38130444,0.773595742
2,LwrN,1.197603112,1.268914772,5.09E-05,0.171632829,0.626811189
2,LwrN,1.372010264,1.476134129,4.61E-05,0.199742851,0.293874901
2,LwrN,0.993528447,1.382880886,6.20E-05,0.258870241,0.444166958
2,LwrN,1.062207719,1.152273824,0.000147603,0.452030877,0.376505577
2,LwrN,0.698468761,1.480929669,4.92E-05,0.17574839,0.784285228
2,LwrN,0.297151923,1.221542626,7.31E-05,0.412898627,0.997625494
2,LwrN,1.11942879,1.087295766,5.43E-05,0.207981859,0.377662953
2,LwrN,1.156001328,1.367941839,7.38E-05,0.288651801,0.951275174
2,LwrN,1.532730263,1.089045901,7.31E-05,0.157463441,0.295585045
2,LwrN,1.421504035,1.151540868,4.76E-05,0.35606214,0.962769041
2,LwrN,1.410995858,1.293513959,3.69E-05,0.187549521,0.850917952
2,LwrN,1.456841449,1.11801891,5.16E-05,0.527249218,0.35426355
2,LwrN,1.458276766,1.368683822,4.92E-05,0.329588291,0.347104678
2,LwrN,1.013624417,1.176376091,7.24E-05,0.843798176,0.714747374
2,LwrN,0.879572499,1.268140112,5.35E-05,0.340496553,0.296320605
2,LwrN,1.281790631,1.531701783,4.76E-05,0.274316196,0.534745417
2,LwrN,1.08592321,1.21313345,4.99E-05,0.136789637,0.659651522
2,LwrN,0.735403693,1.366329567,6.20E-05,0.234886174,0.392171735
2,LwrN,1.430822067,1.183673636,6.25E-05,0.205207194,0.67839554
2,LwrN,0.96264771,1.253566891,5.27E-05,0.238660577,0.808219324
2,LwrN,1.652547886,1.567429115,4.92E-05,0.287506101,0.73839213
2,LwrN,1.576037298,1.269746967,7.24E-05,0.447570723,0.977255258
2,LwrN,1.047804297,1.102927204,1.64E-05,0.173596813,0.320754757
2,LwrN,1.142103844,1.56896597,5.43E-05,0.161015791,0.38339003
2,LwrN,1.603151492,1.51014691,5.09E-05,0.434734926,0.686855952
2,LwrN,1.60903823,1.351767133,1.85E-05,0.294207097,0.86526814
2,LwrN,1.600891279,1.256354045,9.00E-05,0.168045255,1.128046799
2,LwrN,1.254210231,1.166884831,4.10E-05,1.300533767,0.791064886
2,LwrN,0.491813847,1.27325219,7.24E-05,1.187504485,0.730096311
2,LwrN,1.065875947,1.21986057,6.10E-05,0.278774361,0.411395431
2,LwrN,1.493083684,1.279058112,4.61E-05,0.203684791,0.297472322
2,LwrN,1.384260196,1.206051104,5.43E-05,0.463953133,0.820811342
2,LwrN,1.473501501,1.259732556,5.09E-05,0.453249736,0.872234299
2,LwrN,1.173695763,1.696641229,4.76E-05,0.542648811,0.297984311
2,LwrN,1.110559174,1.132135257,5.35E-05,0.803238977,0.392339599
2,LwrN,1.637935914,1.172491119,4.92E-05,0.182022081,0.942184664
2,LwrN,0.729744874,1.488601634,7.31E-05,0.325564732,0.512305358
2,LwrN,1.638728086,1.564007673,5.09E-05,0.329167145,0.295585045
2,LwrN,0.865961216,1.296626767,5.27E-05,0.514577604,0.670153752
2,LwrN,1.036421993,1.288674818,6.20E-05,0.280346638,0.813315618
2,LwrN,1.575081902,1.318278605,5.27E-05,1.081523386,0.743913876
2,LwrN,1.790657301,1.129969177,5.09E-05,0.415740442,0.849167592
2,LwrN,1.633960427,1.497191941,4.10E-05,0.333889284,0.701142884
2,LwrN,1.413011426,1.348036031,6.25E-05,0.373634928,0.634043659
2,LwrN,1.255429691,1.594690083,1.85E-05,0.261260618,0.673782493
2,LwrN,1.116729735,1.269882487,7.24E-05,0.098745476,0.406796748
2,LwrN,1.477071441,1.160479445,5.09E-05,0.292961048,0.343480474
2,LwrN,1.256045013,1.334319701,5.09E-05,0.100181693,0.64252856
2,LwrN,0.673692046,1.373264378,7.24E-05,0.661861124,0.745233708
2,LwrN,1.300583711,1.715209256,4.92E-05,0.209850861,0.852320674
2,LwrN,0.881284824,1.370967208,9.84E-05,1.202882454,0.817547378
2,LwrN,0.955106907,1.234600552,7.38E-05,0.099673859,0.24779876
2,LwrN,1.019977701,1.348344232,5.27E-05,0.174886099,0.795077735
2,LwrN,1.20240702,1.43424218,5.35E-05,0.520150823,0.283692778
2,LwrN,0.990270714,1.271889431,7.24E-05,0.32160263,0.321021581
2,LwrN,1.065618374,1.318391693,6.20E-05,0.150173313,0.399139073
2,LwrN,0.967125314,1.207476432,4.76E-05,0.169050693,0.430202108
2,LwrN,1.068709415,1.164331306,0.000129476,0.219908332,0.654160921
2,LwrN,0.842652236,1.216242509,5.09E-05,0.197576196,0.32912454
2,LwrN,1.099652857,1.38346426,8.89E-05,0.135227463,0.834770661
2,LwrN,1.370463607,1.336966987,7.38E-05,0.234444266,0.706563093
2,LwrN,1.406727016,1.082748916,5.35E-05,0.28785722,0.613623652
2,LwrN,1.097544843,1.359826746,5.35E-05,0.682129077,0.707077655
2,LwrN,1.121455344,1.373300305,5.35E-05,0.212921325,0.582238405
2,LwrN,1.113590672,1.290332408,5.16E-05,0.071057769,0.319838929
2,LwrN,1.174051316,1.336000646,8.89E-05,0.142667789,0.311694559
2,LwrN,1.298768098,1.265064017,9.71E-05,0.315548225,0.387415106
2,LwrN,1.188541831,1.167736518,3.69E-05,0.225254396,0.777918298
2,LwrN,1.335576287,1.219836611,7.31E-05,0.474227821,0.897034932
2,LwrN,1.478095499,1.368178818,5.43E-05,0.243811396,0.301610451
2,LwrN,1.060462505,1.084888774,1.85E-05,0.114259148,0.936132534
2,LwrN,0.585943635,1.217389712,6.10E-05,0.662516432,0.341636203
2,LwrN,1.381411928,1.413915923,5.35E-05,0.112477901,0.257940562
2,LwrN,1.213664748,1.128000303,5.16E-05,0.159328336,0.597709633
2,LwrN,1.057917625,1.116266955,9.00E-05,0.356772257,0.435262841
2,LwrN,2.033351176,1.080925051,2.46E-05,0.354500187,0.299953001
2,LwrN,0.172979673,1.0878065,5.35E-05,0.820135948,0.31475446
2,LwrN,1.668044417,1.254953911,1.85E-05,0.476868304,0.721868359
2,LwrN,1.555651062,1.337993982,0.000129476,0.272747157,0.618740778
2,LwrN,1.559130173,1.393352316,4.76E-05,0.467538897,0.249346192
2,LwrN,1.073921275,1.000717133,9.00E-05,0.549361661,0.403739038
2,LwrN,1.413251467,1.411539252,2.46E-05,0.191427584,0.574405942
