"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnYrsLowCatch","ppnYrsHighCatch","ppnYrsEscGoal","ppnYrsCUsLower","ppnYrsCUsUpper","ppnMixedOpen","ppnSingleOpen","ppnYrsAllMixOpen","ppnCUUpper","ppnCULower","ppnCUEstUpper","ppnCUEstLower","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","ppnCUConstrained","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"ref","fixed0.2",0.2,2,"fixedER",1,0.201,3.62134075242882,0.739744202079681,3.6764843428303,0.738069623997325,8.24773481507214,0.696084538742079,9.00943102946743,0.762721713853605,8.97511200060515,0.742922931283272,8.47324207598314,0.690117032158921,4.1451610907965,2.7901973382955,0.719622496626793,1.38961747956389,2.96694385680154,0.707704776039738,1.41301858325151,3.71769631350759,0.355826019855171,0.360141974757824,0.98,0.72,0,0.74,0.16,0.795,1,0.4,0.36,0.65,0.358888888888889,0.651111111111111,0.0555555555555556,0.222222222222222,0,1,0,2.7761520294517,5.63030504298823,1.96889182093773
"ref","fixed0.2",0.2,2,"fixedER",2,0.201,3.33898832757989,0.68486273344299,3.3651698769605,0.71124974363856,7.93364056390741,0.755137425881603,5.98009060845895,0.893432122290366,6.07566217984292,0.897607402472853,8.34142457020989,0.753130758377515,3.0506791870684,2.60985462128414,0.89359055630236,1.11908076125822,2.55723226304036,0.905802924369022,1.10399290297787,2.02260937221511,0.350298658776329,0.351991637241408,0.94,0.66,0,0.7,0.08,0.745,1,0.28,0.308888888888889,0.593333333333333,0.31,0.598888888888889,0.111111111111111,0.388888888888889,0,1,0,1.86317599835602,4.44163639264667,1.66529936716055
"ref","fixed0.2",0.2,2,"fixedER",3,0.201,3.27814106887151,0.867872298574559,3.27942907328105,0.876218609005658,7.20477391747331,0.839826133995045,7.28101275420113,0.917209885482946,7.48138319508639,0.941890212408659,7.53932025094931,0.845086372760932,3.35472726171056,2.50738011179604,0.826893801554255,1.20934513975116,2.50577412992338,0.858043271029004,1.16544238940392,2.90242773757431,0.363037791962677,0.359583906884842,0.96,0.72,0,0.76,0.12,0.78,1,0.36,0.347777777777778,0.633333333333333,0.362222222222222,0.621111111111111,0.0555555555555556,0.444444444444444,0,1,0,1.91644617255078,3.88315432968421,1.30393171430373
"ref","fixed0.2",0.2,2,"fixedER",4,0.201,4.60923521446919,0.661949515282871,4.3803487602726,0.660838693113846,10.2171479686619,0.675285450684776,8.64042354859913,0.813723454873963,7.87905220743628,0.821362145870662,10.1561874740301,0.672909504510486,3.39579421804527,3.2684214088494,0.765525033510352,1.30629300966743,3.31959109818708,0.76830773405235,1.30156180353101,2.42735666146173,0.355059052171788,0.353455819291204,0.98,0.76,0,0.84,0.22,0.815,1,0.42,0.41,0.672222222222222,0.416666666666667,0.67,0.111111111111111,0.333333333333333,0,1,0,3.78717411306978,7.62583322054333,2.90611418823508
"ref","fixed0.2",0.2,2,"fixedER",5,0.201,3.9844270657218,0.695679446640666,3.9776296303031,0.721200108896861,9.87039573334685,0.647006937428542,11.0146087421013,0.838570920535402,10.5888186593952,0.836005790821935,9.89452311213114,0.647308437831542,3.62898797052687,3.3403191066514,0.666093504160437,1.50129072533207,3.42109392571983,0.645803808231981,1.54845788651774,2.73958323626326,0.346166356082172,0.351035095168877,0.96,0.84,0,0.94,0.3,0.815,1,0.38,0.43,0.691111111111111,0.43,0.687777777777778,0.0555555555555556,0.5,0,1,0,2.43484068685631,4.84666283193169,1.64662176246322
"ref","fixed0.2",0.2,2,"fixedER",6,0.201,4.61180218879555,0.696458299384455,4.87136169925663,0.74992770899128,10.7888017597217,0.684548594896936,10.2671450211002,0.732595577390144,11.2965475159727,0.765373772522745,10.8930476742262,0.724971748139948,4.83873202377513,4.03502238328205,0.704899585170289,1.41864177684034,4.00441001758891,0.747065569764817,1.33857058934574,4.60642732968937,0.360398445305991,0.358473247215309,0.98,0.92,0,0.9,0.28,0.855,1,0.52,0.44,0.732222222222222,0.443333333333333,0.717777777777778,0.111111111111111,0.555555555555556,0,1,0,4.3422313278854,8.92999384698727,3.28088626399662
"ref","fixed0.2",0.2,2,"fixedER",7,0.201,4.79480593085097,0.553878124800753,4.48759696758447,0.552395423349344,10.97962232121,0.55544355374373,10.6036733117409,0.7086971675263,10.6249440782642,0.712886369069641,11.2966868037347,0.55282770569279,5.29546759103597,4.244860867511,0.594083825172526,1.68326414157058,4.13414672357942,0.601653767391993,1.66208549534183,5.30839530746957,0.365202441171858,0.35513906132171,0.96,0.9,0,0.96,0.26,0.835,1,0.46,0.452222222222222,0.711111111111111,0.464444444444444,0.705555555555556,0.111111111111111,0.444444444444444,0,1,0,2.40457069883655,4.7388553570141,1.76924219545836
"ref","fixed0.2",0.2,2,"fixedER",8,0.201,3.33381181561852,0.696503156278132,3.64759705989103,0.678096249189871,8.01701835497582,0.696097449975008,8.53076661760622,0.735057610439288,8.63781386735378,0.687418713268102,8.02381708250942,0.685629961383607,2.72096270505409,2.96272098326744,0.76259791741943,1.31130701665685,2.91071448167091,0.75687877214877,1.3212155457353,1.98334367511437,0.358406852548176,0.364719674504445,0.92,0.74,0,0.76,0.12,0.725,1,0.24,0.343333333333333,0.63,0.341111111111111,0.63,0.111111111111111,0.388888888888889,0,1,0,1.92260559296917,4.14427290739401,1.6025330868218
"ref","fixed0.2",0.2,2,"fixedER",9,0.201,3.52511554396351,1.02722869614324,3.59703187877558,1.06924531282606,7.42044396151447,0.97298217343286,8.25949578172488,0.99018732509082,7.92975374372312,0.798737366910215,7.51554634497552,0.995420864681712,3.95447097346544,2.74318708941903,0.939351959751869,1.06456370226145,2.84145313297473,0.959653843044465,1.04204240648642,3.10252690794447,0.337429961096037,0.354089629212937,0.94,0.8,0,0.7,0.06,0.775,1,0.3,0.341111111111111,0.617777777777778,0.33,0.623333333333333,0.111111111111111,0.388888888888889,0,1,0,2.18779925547454,4.32791536815933,1.44674504253316
"ref","fixed0.2",0.2,2,"fixedER",10,0.201,3.23567846303527,0.685248150272532,3.48980180735747,0.668000751686066,7.2555612810182,0.802638844781994,6.81470586480249,0.90130237932652,6.71857912831006,0.943608709454957,7.76441937302291,0.783816119151081,3.57606478086864,2.96712848590911,0.813322656102643,1.2295243376004,3.0658520388612,0.786551413676394,1.27137270699945,2.79507517615656,0.36200839796117,0.362042181633171,0.9,0.7,0,0.8,0.16,0.765,1,0.36,0.38,0.638888888888889,0.381111111111111,0.638888888888889,0.277777777777778,0.555555555555556,0,1,0,1.36711546630479,2.8661639173148,1.1382858883892
"ref","fixed0.2",0.2,2,"fixedER",11,0.201,3.08062435738812,0.858733735243157,3.06534505052937,0.911142028780222,6.84964919618524,0.976963781298843,6.26170142916736,1.03727176665723,6.57813244403511,1.04572021838473,7.02737293120861,0.986419543387585,3.38227624500131,2.21243541262024,1.05248172631688,0.950135261254809,2.23477877137276,1.02937751626369,0.971460891850138,2.43082052463581,0.350806731796601,0.360339154542273,0.9,0.62,0,0.76,0.08,0.765,1,0.4,0.322222222222222,0.607777777777778,0.318888888888889,0.606666666666667,0,0.333333333333333,0,1,0,1.77258551868764,3.662981254616,1.35725499768886
